Dim1	Dim2	Coupe	Value
47	98	13	2.000000
47	99	13	1.000000
47	100	13	1.000000
47	101	13	1.000000
47	102	13	1.000000
48	22	13	1.000000
48	24	13	2.000000
48	25	13	2.000000
48	26	13	1.000000
48	27	13	1.000000
48	28	13	2.000000
48	29	13	2.000000
48	30	13	2.000000
48	31	13	2.000000
48	32	13	2.000000
48	33	13	2.000000
48	34	13	2.000000
48	35	13	2.000000
48	36	13	2.000000
48	37	13	2.000000
48	38	13	2.000000
48	39	13	2.000000
48	40	13	3.000000
48	41	13	3.000000
48	42	13	3.000000
48	43	13	3.000000
48	44	13	3.000000
48	45	13	3.000000
48	46	13	3.000000
48	47	13	3.000000
48	48	13	3.000000
48	49	13	3.000000
48	50	13	3.000000
48	51	13	3.000000
48	52	13	3.000000
48	53	13	3.000000
48	54	13	3.000000
48	55	13	3.000000
48	56	13	3.000000
48	57	13	3.000000
48	58	13	3.000000
48	59	13	3.000000
48	60	13	3.000000
48	61	13	2.000000
48	62	13	2.000000
48	63	13	2.000000
48	64	13	2.000000
48	65	13	2.000000
48	66	13	2.000000
48	67	13	2.000000
48	68	13	2.000000
48	69	13	2.000000
48	70	13	2.000000
48	71	13	2.000000
48	72	13	2.000000
48	73	13	2.000000
48	74	13	2.000000
48	75	13	2.000000
48	76	13	1.000000
48	77	13	1.000000
48	78	13	1.000000
48	79	13	2.000000
48	80	13	2.000000
48	81	13	2.000000
48	82	13	2.000000
48	83	13	2.000000
48	84	13	2.000000
48	85	13	2.000000
48	86	13	2.000000
48	87	13	2.000000
48	88	13	2.000000
48	89	13	2.000000
48	90	13	2.000000
48	91	13	2.000000
48	92	13	2.000000
48	93	13	2.000000
48	94	13	2.000000
48	95	13	2.000000
48	96	13	2.000000
48	97	13	2.000000
48	98	13	2.000000
48	99	13	2.000000
48	100	13	1.000000
48	101	13	1.000000
48	102	13	1.000000
49	24	13	2.000000
49	25	13	2.000000
49	26	13	2.000000
49	27	13	2.000000
49	28	13	2.000000
49	29	13	2.000000
49	30	13	1.000000
49	31	13	2.000000
49	32	13	2.000000
49	33	13	2.000000
49	34	13	2.000000
49	35	13	2.000000
49	36	13	2.000000
49	37	13	2.000000
49	38	13	2.000000
49	39	13	2.000000
49	40	13	2.000000
49	41	13	3.000000
49	42	13	3.000000
49	43	13	3.000000
49	44	13	3.000000
49	45	13	3.000000
49	46	13	3.000000
49	47	13	3.000000
49	48	13	3.000000
49	49	13	3.000000
49	50	13	3.000000
49	51	13	3.000000
49	52	13	3.000000
49	53	13	3.000000
49	54	13	3.000000
49	55	13	3.000000
49	56	13	3.000000
49	57	13	3.000000
49	58	13	2.000000
49	59	13	2.000000
49	60	13	2.000000
49	61	13	2.000000
49	62	13	2.000000
49	63	13	2.000000
49	64	13	2.000000
49	65	13	2.000000
49	66	13	2.000000
49	67	13	2.000000
49	68	13	2.000000
49	69	13	2.000000
49	70	13	2.000000
49	71	13	2.000000
49	72	13	2.000000
49	73	13	2.000000
49	74	13	2.000000
49	75	13	2.000000
49	76	13	1.000000
49	77	13	1.000000
49	78	13	1.000000
49	79	13	1.000000
49	80	13	2.000000
49	81	13	2.000000
49	82	13	2.000000
49	83	13	2.000000
49	84	13	2.000000
49	85	13	2.000000
49	86	13	2.000000
49	87	13	2.000000
49	88	13	2.000000
49	89	13	2.000000
49	90	13	2.000000
49	91	13	2.000000
49	92	13	2.000000
49	93	13	2.000000
49	94	13	2.000000
49	95	13	2.000000
49	96	13	2.000000
49	97	13	2.000000
49	98	13	2.000000
49	99	13	2.000000
49	100	13	1.000000
49	101	13	1.000000
49	102	13	1.000000
50	23	13	2.000000
50	24	13	2.000000
50	25	13	2.000000
50	26	13	2.000000
50	27	13	2.000000
50	28	13	2.000000
50	29	13	1.000000
50	30	13	1.000000
50	31	13	2.000000
50	32	13	2.000000
50	33	13	2.000000
50	34	13	2.000000
50	35	13	2.000000
50	36	13	2.000000
50	37	13	2.000000
50	38	13	2.000000
50	39	13	2.000000
50	40	13	2.000000
50	41	13	3.000000
50	42	13	2.000000
50	43	13	2.000000
50	44	13	2.000000
50	45	13	2.000000
50	46	13	2.000000
50	47	13	1.000000
50	48	13	1.000000
50	49	13	1.000000
50	50	13	1.000000
50	51	13	1.000000
50	52	13	3.000000
50	53	13	3.000000
50	54	13	2.000000
50	55	13	2.000000
50	56	13	2.000000
50	57	13	2.000000
50	58	13	2.000000
50	59	13	2.000000
50	60	13	2.000000
50	61	13	2.000000
50	62	13	2.000000
50	63	13	2.000000
50	64	13	2.000000
50	65	13	2.000000
50	66	13	2.000000
50	67	13	2.000000
50	68	13	2.000000
50	69	13	2.000000
50	70	13	2.000000
50	71	13	2.000000
50	72	13	2.000000
50	73	13	2.000000
50	74	13	1.000000
50	75	13	1.000000
50	78	13	1.000000
50	79	13	1.000000
50	80	13	2.000000
50	81	13	2.000000
50	82	13	2.000000
50	83	13	2.000000
50	84	13	2.000000
50	85	13	2.000000
50	86	13	2.000000
50	87	13	2.000000
50	88	13	2.000000
50	89	13	2.000000
50	90	13	2.000000
50	91	13	2.000000
50	92	13	2.000000
50	93	13	2.000000
50	94	13	2.000000
50	95	13	2.000000
50	96	13	2.000000
50	97	13	2.000000
50	98	13	2.000000
50	99	13	2.000000
50	100	13	2.000000
50	101	13	2.000000
50	102	13	1.000000
50	103	13	1.000000
51	22	13	2.000000
51	23	13	2.000000
51	24	13	2.000000
51	25	13	1.000000
51	26	13	1.000000
51	27	13	1.000000
51	29	13	1.000000
51	30	13	2.000000
51	31	13	2.000000
51	32	13	2.000000
51	33	13	2.000000
51	34	13	2.000000
51	35	13	2.000000
51	36	13	2.000000
51	37	13	2.000000
51	38	13	2.000000
51	39	13	2.000000
51	40	13	2.000000
51	41	13	2.000000
51	42	13	2.000000
51	43	13	2.000000
51	44	13	2.000000
51	45	13	1.000000
51	46	13	1.000000
51	47	13	1.000000
51	56	13	1.000000
51	57	13	2.000000
51	58	13	2.000000
51	59	13	2.000000
51	60	13	2.000000
51	61	13	2.000000
51	62	13	2.000000
51	63	13	2.000000
51	64	13	2.000000
51	65	13	2.000000
51	66	13	2.000000
51	67	13	2.000000
51	68	13	2.000000
51	69	13	2.000000
51	70	13	2.000000
51	71	13	2.000000
51	72	13	2.000000
51	73	13	1.000000
51	74	13	1.000000
51	78	13	1.000000
51	79	13	2.000000
51	80	13	2.000000
51	81	13	2.000000
51	82	13	2.000000
51	83	13	2.000000
51	84	13	2.000000
51	85	13	2.000000
51	86	13	2.000000
51	87	13	2.000000
51	88	13	2.000000
51	89	13	2.000000
51	90	13	2.000000
51	91	13	2.000000
51	92	13	1.000000
51	93	13	1.000000
51	94	13	2.000000
51	95	13	2.000000
51	96	13	2.000000
51	97	13	2.000000
51	98	13	1.000000
51	99	13	1.000000
51	100	13	2.000000
51	101	13	2.000000
51	102	13	1.000000
51	103	13	1.000000
52	22	13	2.000000
52	23	13	1.000000
52	24	13	1.000000
52	25	13	1.000000
52	26	13	1.000000
52	27	13	1.000000
52	28	13	1.000000
52	29	13	2.000000
52	30	13	2.000000
52	31	13	2.000000
52	32	13	2.000000
52	33	13	2.000000
52	34	13	2.000000
52	35	13	2.000000
52	36	13	2.000000
52	37	13	2.000000
52	38	13	2.000000
52	39	13	2.000000
52	40	13	2.000000
52	41	13	2.000000
52	42	13	2.000000
52	43	13	2.000000
52	44	13	2.000000
52	45	13	2.000000
52	46	13	1.000000
52	47	13	1.000000
52	59	13	1.000000
52	60	13	1.000000
52	61	13	1.000000
52	62	13	2.000000
52	63	13	2.000000
52	64	13	2.000000
52	65	13	2.000000
52	66	13	2.000000
52	67	13	1.000000
52	68	13	1.000000
52	69	13	1.000000
52	70	13	1.000000
52	71	13	2.000000
52	72	13	1.000000
52	73	13	1.000000
52	78	13	1.000000
52	79	13	2.000000
52	80	13	2.000000
52	81	13	2.000000
52	82	13	2.000000
52	83	13	2.000000
52	84	13	2.000000
52	85	13	2.000000
52	86	13	2.000000
52	87	13	1.000000
52	88	13	1.000000
52	89	13	2.000000
52	90	13	2.000000
52	91	13	2.000000
52	92	13	1.000000
52	93	13	1.000000
52	94	13	2.000000
52	95	13	2.000000
52	96	13	2.000000
52	97	13	1.000000
52	98	13	1.000000
52	99	13	1.000000
52	100	13	1.000000
52	101	13	1.000000
52	102	13	1.000000
52	103	13	1.000000
53	22	13	2.000000
53	23	13	1.000000
53	24	13	1.000000
53	25	13	1.000000
53	26	13	1.000000
53	27	13	2.000000
53	28	13	2.000000
53	29	13	2.000000
53	30	13	2.000000
53	31	13	2.000000
53	32	13	2.000000
53	33	13	2.000000
53	34	13	2.000000
53	35	13	1.000000
53	36	13	1.000000
53	37	13	2.000000
53	38	13	2.000000
53	39	13	2.000000
53	40	13	2.000000
53	41	13	2.000000
53	42	13	2.000000
53	43	13	2.000000
53	44	13	2.000000
53	45	13	2.000000
53	46	13	2.000000
53	47	13	1.000000
53	48	13	1.000000
53	59	13	1.000000
53	60	13	1.000000
53	61	13	1.000000
53	62	13	1.000000
53	63	13	1.000000
53	64	13	1.000000
53	65	13	1.000000
53	67	13	1.000000
53	68	13	1.000000
53	69	13	1.000000
53	70	13	1.000000
53	71	13	1.000000
53	77	13	1.000000
53	78	13	2.000000
53	79	13	2.000000
53	80	13	2.000000
53	81	13	2.000000
53	82	13	2.000000
53	83	13	2.000000
53	84	13	2.000000
53	85	13	2.000000
53	86	13	2.000000
53	87	13	1.000000
53	88	13	1.000000
53	89	13	1.000000
53	90	13	2.000000
53	91	13	2.000000
53	92	13	1.000000
53	93	13	1.000000
53	94	13	1.000000
53	95	13	2.000000
53	96	13	2.000000
53	97	13	2.000000
53	98	13	1.000000
53	99	13	1.000000
53	102	13	1.000000
54	20	13	1.000000
54	22	13	1.000000
54	23	13	1.000000
54	24	13	1.000000
54	25	13	1.000000
54	26	13	1.000000
54	27	13	2.000000
54	28	13	2.000000
54	29	13	2.000000
54	30	13	2.000000
54	31	13	2.000000
54	32	13	2.000000
54	33	13	2.000000
54	34	13	1.000000
54	35	13	1.000000
54	36	13	1.000000
54	37	13	2.000000
54	38	13	2.000000
54	39	13	2.000000
54	40	13	2.000000
54	41	13	2.000000
54	42	13	2.000000
54	43	13	2.000000
54	44	13	2.000000
54	45	13	2.000000
54	46	13	2.000000
54	47	13	2.000000
54	48	13	2.000000
54	49	13	1.000000
54	60	13	1.000000
54	62	13	1.000000
54	76	13	1.000000
54	77	13	2.000000
54	78	13	2.000000
54	79	13	2.000000
54	80	13	2.000000
54	81	13	2.000000
54	82	13	2.000000
54	83	13	2.000000
54	84	13	2.000000
54	85	13	2.000000
54	86	13	2.000000
54	87	13	2.000000
54	88	13	1.000000
54	89	13	1.000000
54	90	13	2.000000
54	91	13	2.000000
54	92	13	1.000000
54	93	13	1.000000
54	94	13	1.000000
54	95	13	2.000000
54	96	13	2.000000
54	97	13	1.000000
54	98	13	1.000000
54	99	13	1.000000
55	23	13	2.000000
55	24	13	2.000000
55	25	13	2.000000
55	26	13	2.000000
55	27	13	2.000000
55	28	13	2.000000
55	29	13	2.000000
55	30	13	2.000000
55	31	13	2.000000
55	32	13	1.000000
55	33	13	1.000000
55	35	13	1.000000
55	36	13	1.000000
55	37	13	2.000000
55	38	13	2.000000
55	39	13	2.000000
55	40	13	2.000000
55	41	13	2.000000
55	42	13	2.000000
55	43	13	2.000000
55	44	13	2.000000
55	45	13	2.000000
55	46	13	2.000000
55	47	13	2.000000
55	48	13	2.000000
55	49	13	2.000000
55	50	13	2.000000
55	51	13	1.000000
55	52	13	1.000000
55	75	13	1.000000
55	76	13	1.000000
55	77	13	2.000000
55	78	13	2.000000
55	79	13	2.000000
55	80	13	2.000000
55	81	13	2.000000
55	82	13	2.000000
55	83	13	2.000000
55	84	13	2.000000
55	85	13	2.000000
55	86	13	1.000000
55	87	13	1.000000
55	88	13	1.000000
55	89	13	1.000000
55	90	13	1.000000
55	91	13	2.000000
55	92	13	2.000000
55	93	13	1.000000
55	94	13	1.000000
55	95	13	1.000000
55	96	13	1.000000
55	97	13	1.000000
55	98	13	1.000000
56	23	13	2.000000
56	24	13	2.000000
56	25	13	2.000000
56	26	13	2.000000
56	27	13	2.000000
56	28	13	2.000000
56	29	13	2.000000
56	30	13	2.000000
56	31	13	1.000000
56	32	13	1.000000
56	33	13	2.000000
56	34	13	1.000000
56	35	13	2.000000
56	36	13	2.000000
56	37	13	2.000000
56	38	13	2.000000
56	39	13	2.000000
56	40	13	2.000000
56	41	13	2.000000
56	42	13	2.000000
56	43	13	2.000000
56	44	13	2.000000
56	45	13	2.000000
56	46	13	2.000000
56	47	13	2.000000
56	48	13	2.000000
56	49	13	2.000000
56	50	13	2.000000
56	51	13	2.000000
56	52	13	2.000000
56	53	13	1.000000
56	54	13	1.000000
56	58	13	1.000000
56	59	13	1.000000
56	60	13	1.000000
56	74	13	1.000000
56	75	13	1.000000
56	76	13	2.000000
56	77	13	2.000000
56	78	13	2.000000
56	79	13	2.000000
56	80	13	2.000000
56	81	13	2.000000
56	82	13	2.000000
56	83	13	1.000000
56	84	13	2.000000
56	85	13	2.000000
56	86	13	1.000000
56	87	13	1.000000
56	88	13	1.000000
56	89	13	1.000000
56	90	13	1.000000
56	91	13	1.000000
56	92	13	1.000000
57	20	13	1.000000
57	21	13	1.000000
57	22	13	2.000000
57	23	13	1.000000
57	24	13	1.000000
57	25	13	2.000000
57	26	13	2.000000
57	27	13	2.000000
57	28	13	2.000000
57	29	13	2.000000
57	30	13	1.000000
57	31	13	2.000000
57	32	13	2.000000
57	33	13	2.000000
57	34	13	2.000000
57	35	13	2.000000
57	36	13	2.000000
57	37	13	2.000000
57	38	13	2.000000
57	39	13	2.000000
57	40	13	2.000000
57	41	13	2.000000
57	42	13	2.000000
57	43	13	2.000000
57	44	13	2.000000
57	45	13	2.000000
57	46	13	2.000000
57	47	13	2.000000
57	48	13	2.000000
57	49	13	2.000000
57	50	13	2.000000
57	51	13	2.000000
57	52	13	2.000000
57	53	13	2.000000
57	54	13	2.000000
57	55	13	1.000000
57	56	13	1.000000
57	60	13	1.000000
57	61	13	1.000000
57	73	13	1.000000
57	74	13	1.000000
57	75	13	1.000000
57	76	13	2.000000
57	77	13	2.000000
57	78	13	2.000000
57	79	13	2.000000
57	80	13	2.000000
57	81	13	2.000000
57	82	13	2.000000
57	83	13	1.000000
57	84	13	1.000000
57	85	13	2.000000
57	86	13	1.000000
57	90	13	1.000000
57	91	13	1.000000
57	92	13	1.000000
57	94	13	1.000000
57	95	13	1.000000
57	96	13	1.000000
57	97	13	1.000000
57	98	13	1.000000
57	99	13	1.000000
57	100	13	1.000000
58	20	13	1.000000
58	21	13	1.000000
58	22	13	2.000000
58	23	13	2.000000
58	24	13	2.000000
58	25	13	2.000000
58	26	13	2.000000
58	27	13	2.000000
58	28	13	2.000000
58	29	13	2.000000
58	30	13	2.000000
58	31	13	2.000000
58	32	13	2.000000
58	33	13	2.000000
58	34	13	2.000000
58	35	13	2.000000
58	36	13	2.000000
58	37	13	2.000000
58	38	13	2.000000
58	39	13	2.000000
58	40	13	2.000000
58	41	13	2.000000
58	42	13	2.000000
58	43	13	2.000000
58	44	13	2.000000
58	45	13	2.000000
58	46	13	2.000000
58	47	13	2.000000
58	48	13	2.000000
58	49	13	2.000000
58	50	13	2.000000
58	51	13	2.000000
58	52	13	2.000000
58	53	13	2.000000
58	54	13	2.000000
58	55	13	2.000000
58	56	13	1.000000
58	57	13	1.000000
58	58	13	1.000000
58	61	13	1.000000
58	62	13	1.000000
58	72	13	1.000000
58	73	13	1.000000
58	74	13	1.000000
58	75	13	2.000000
58	76	13	2.000000
58	77	13	2.000000
58	78	13	2.000000
58	79	13	1.000000
58	80	13	2.000000
58	81	13	2.000000
58	82	13	2.000000
58	83	13	2.000000
58	84	13	1.000000
58	85	13	1.000000
58	86	13	1.000000
58	87	13	1.000000
58	88	13	1.000000
58	89	13	1.000000
58	90	13	1.000000
58	91	13	1.000000
58	92	13	1.000000
58	93	13	1.000000
58	94	13	1.000000
58	95	13	1.000000
58	96	13	1.000000
58	97	13	1.000000
58	98	13	1.000000
58	99	13	1.000000
58	100	13	1.000000
58	101	13	1.000000
58	102	13	1.000000
59	17	13	1.000000
59	20	13	2.000000
59	21	13	1.000000
59	22	13	1.000000
59	23	13	2.000000
59	24	13	2.000000
59	25	13	2.000000
59	26	13	2.000000
59	27	13	2.000000
59	28	13	2.000000
59	29	13	2.000000
59	30	13	2.000000
59	31	13	2.000000
59	32	13	2.000000
59	33	13	1.000000
59	34	13	2.000000
59	35	13	2.000000
59	36	13	2.000000
59	37	13	1.000000
59	38	13	1.000000
59	39	13	2.000000
59	40	13	2.000000
59	41	13	2.000000
59	42	13	2.000000
59	43	13	2.000000
59	44	13	2.000000
59	45	13	2.000000
59	46	13	2.000000
59	47	13	2.000000
59	48	13	2.000000
59	49	13	2.000000
59	50	13	2.000000
59	51	13	2.000000
59	52	13	2.000000
59	53	13	2.000000
59	54	13	2.000000
59	55	13	2.000000
59	56	13	2.000000
59	57	13	1.000000
59	58	13	1.000000
59	59	13	1.000000
59	60	13	1.000000
59	61	13	1.000000
59	62	13	1.000000
59	63	13	1.000000
59	64	13	1.000000
59	65	13	1.000000
59	68	13	1.000000
59	69	13	1.000000
59	70	13	1.000000
59	71	13	1.000000
59	72	13	1.000000
59	73	13	1.000000
59	74	13	2.000000
59	75	13	2.000000
59	76	13	2.000000
59	77	13	2.000000
59	78	13	2.000000
59	79	13	1.000000
59	80	13	2.000000
59	81	13	2.000000
59	82	13	2.000000
59	83	13	2.000000
59	84	13	1.000000
59	85	13	1.000000
59	86	13	1.000000
59	87	13	1.000000
59	88	13	1.000000
59	89	13	1.000000
59	90	13	1.000000
59	91	13	1.000000
59	92	13	1.000000
59	93	13	1.000000
59	94	13	1.000000
59	95	13	2.000000
59	96	13	2.000000
59	97	13	2.000000
59	98	13	2.000000
59	99	13	1.000000
59	100	13	1.000000
59	101	13	1.000000
59	102	13	1.000000
59	103	13	1.000000
60	17	13	1.000000
60	20	13	2.000000
60	21	13	1.000000
60	22	13	1.000000
60	23	13	2.000000
60	24	13	2.000000
60	25	13	2.000000
60	26	13	2.000000
60	27	13	2.000000
60	28	13	2.000000
60	29	13	2.000000
60	30	13	2.000000
60	31	13	2.000000
60	32	13	2.000000
60	33	13	1.000000
60	34	13	2.000000
60	35	13	2.000000
60	36	13	1.000000
60	37	13	2.000000
60	38	13	2.000000
60	39	13	2.000000
60	40	13	2.000000
60	41	13	2.000000
60	42	13	2.000000
60	43	13	1.000000
60	44	13	2.000000
60	45	13	2.000000
60	46	13	2.000000
60	47	13	2.000000
60	48	13	2.000000
60	49	13	2.000000
60	50	13	2.000000
60	51	13	2.000000
60	52	13	2.000000
60	53	13	2.000000
60	54	13	2.000000
60	55	13	2.000000
60	56	13	2.000000
60	57	13	2.000000
60	58	13	2.000000
60	59	13	1.000000
60	60	13	1.000000
60	61	13	1.000000
60	62	13	2.000000
60	63	13	2.000000
60	64	13	1.000000
60	65	13	1.000000
60	66	13	1.000000
60	67	13	1.000000
60	68	13	1.000000
60	69	13	1.000000
60	70	13	1.000000
60	71	13	1.000000
60	72	13	1.000000
60	73	13	1.000000
60	74	13	1.000000
60	75	13	2.000000
60	76	13	2.000000
60	77	13	2.000000
60	78	13	2.000000
60	79	13	2.000000
60	80	13	2.000000
60	81	13	2.000000
60	82	13	2.000000
60	83	13	2.000000
60	84	13	2.000000
60	85	13	1.000000
60	86	13	1.000000
60	87	13	2.000000
60	88	13	2.000000
60	89	13	2.000000
60	90	13	2.000000
60	91	13	1.000000
60	92	13	1.000000
60	93	13	1.000000
60	94	13	1.000000
60	95	13	2.000000
60	96	13	2.000000
60	97	13	2.000000
60	98	13	2.000000
60	99	13	2.000000
60	100	13	1.000000
60	101	13	2.000000
60	102	13	2.000000
60	103	13	1.000000
61	20	13	1.000000
61	21	13	2.000000
61	22	13	1.000000
61	23	13	2.000000
61	24	13	2.000000
61	25	13	2.000000
61	26	13	2.000000
61	27	13	2.000000
61	28	13	2.000000
61	29	13	2.000000
61	30	13	2.000000
61	31	13	2.000000
61	32	13	2.000000
61	33	13	1.000000
61	34	13	2.000000
61	35	13	2.000000
61	36	13	2.000000
61	37	13	2.000000
61	38	13	2.000000
61	39	13	2.000000
61	40	13	2.000000
61	41	13	2.000000
61	42	13	2.000000
61	43	13	1.000000
61	44	13	2.000000
61	45	13	2.000000
61	46	13	2.000000
61	47	13	2.000000
61	48	13	2.000000
61	49	13	2.000000
61	50	13	2.000000
61	51	13	2.000000
61	52	13	2.000000
61	53	13	2.000000
61	54	13	2.000000
61	55	13	2.000000
61	56	13	2.000000
61	57	13	2.000000
61	58	13	2.000000
61	59	13	2.000000
61	60	13	2.000000
61	61	13	2.000000
61	62	13	1.000000
61	63	13	1.000000
61	64	13	1.000000
61	65	13	1.000000
61	73	13	1.000000
61	74	13	1.000000
61	75	13	1.000000
61	76	13	1.000000
61	77	13	2.000000
61	78	13	2.000000
61	79	13	2.000000
61	80	13	2.000000
61	81	13	2.000000
61	82	13	2.000000
61	83	13	2.000000
61	84	13	2.000000
61	85	13	2.000000
61	86	13	2.000000
61	87	13	2.000000
61	88	13	2.000000
61	89	13	2.000000
61	90	13	2.000000
61	91	13	1.000000
61	92	13	1.000000
61	93	13	1.000000
61	94	13	1.000000
61	95	13	2.000000
61	96	13	2.000000
61	97	13	2.000000
61	98	13	2.000000
61	99	13	2.000000
61	100	13	2.000000
61	101	13	2.000000
61	102	13	1.000000
62	21	13	2.000000
62	22	13	2.000000
62	23	13	1.000000
62	24	13	2.000000
62	25	13	2.000000
62	26	13	2.000000
62	27	13	2.000000
62	28	13	2.000000
62	29	13	2.000000
62	30	13	2.000000
62	31	13	2.000000
62	32	13	2.000000
62	33	13	2.000000
62	34	13	2.000000
62	35	13	2.000000
62	36	13	2.000000
62	37	13	2.000000
62	38	13	2.000000
62	39	13	2.000000
62	40	13	2.000000
62	41	13	2.000000
62	42	13	2.000000
62	43	13	1.000000
62	44	13	2.000000
62	45	13	2.000000
62	46	13	2.000000
62	47	13	2.000000
62	48	13	2.000000
62	49	13	2.000000
62	50	13	2.000000
62	51	13	2.000000
62	52	13	2.000000
62	53	13	2.000000
62	54	13	2.000000
62	55	13	2.000000
62	56	13	2.000000
62	57	13	2.000000
62	58	13	2.000000
62	59	13	1.000000
62	60	13	1.000000
62	61	13	1.000000
62	62	13	1.000000
62	75	13	1.000000
62	76	13	1.000000
62	77	13	2.000000
62	78	13	2.000000
62	79	13	2.000000
62	80	13	2.000000
62	81	13	2.000000
62	82	13	2.000000
62	83	13	2.000000
62	84	13	2.000000
62	85	13	2.000000
62	86	13	2.000000
62	87	13	2.000000
62	88	13	2.000000
62	89	13	2.000000
62	90	13	2.000000
62	91	13	1.000000
62	92	13	1.000000
62	93	13	1.000000
62	94	13	1.000000
62	95	13	2.000000
62	96	13	2.000000
62	97	13	2.000000
62	98	13	2.000000
62	99	13	2.000000
62	100	13	2.000000
62	101	13	1.000000
62	102	13	1.000000
63	21	13	2.000000
63	22	13	2.000000
63	23	13	1.000000
63	24	13	1.000000
63	25	13	2.000000
63	26	13	2.000000
63	27	13	2.000000
63	28	13	2.000000
63	29	13	2.000000
63	30	13	2.000000
63	31	13	2.000000
63	32	13	2.000000
63	33	13	2.000000
63	34	13	2.000000
63	35	13	2.000000
63	36	13	2.000000
63	37	13	2.000000
63	38	13	2.000000
63	39	13	2.000000
63	40	13	2.000000
63	41	13	2.000000
63	42	13	2.000000
63	43	13	1.000000
63	44	13	2.000000
63	45	13	2.000000
63	46	13	1.000000
63	47	13	1.000000
63	48	13	1.000000
63	49	13	1.000000
63	50	13	2.000000
63	51	13	2.000000
63	52	13	2.000000
63	53	13	2.000000
63	54	13	2.000000
63	55	13	2.000000
63	56	13	2.000000
63	57	13	2.000000
63	58	13	2.000000
63	59	13	1.000000
63	60	13	1.000000
63	61	13	1.000000
63	76	13	1.000000
63	77	13	1.000000
63	78	13	1.000000
63	79	13	2.000000
63	80	13	2.000000
63	81	13	2.000000
63	82	13	2.000000
63	83	13	2.000000
63	84	13	2.000000
63	85	13	2.000000
63	86	13	2.000000
63	87	13	2.000000
63	88	13	2.000000
63	89	13	2.000000
63	90	13	1.000000
63	91	13	1.000000
63	92	13	1.000000
63	93	13	1.000000
63	94	13	2.000000
63	95	13	2.000000
63	96	13	2.000000
63	97	13	2.000000
63	98	13	2.000000
63	99	13	2.000000
63	100	13	1.000000
63	101	13	1.000000
63	102	13	1.000000
64	21	13	1.000000
64	23	13	1.000000
64	24	13	1.000000
64	25	13	2.000000
64	26	13	2.000000
64	27	13	2.000000
64	28	13	2.000000
64	29	13	2.000000
64	30	13	2.000000
64	31	13	2.000000
64	32	13	2.000000
64	33	13	2.000000
64	34	13	2.000000
64	35	13	2.000000
64	36	13	2.000000
64	37	13	1.000000
64	38	13	2.000000
64	39	13	2.000000
64	40	13	1.000000
64	41	13	1.000000
64	42	13	1.000000
64	46	13	1.000000
64	47	13	1.000000
64	48	13	1.000000
64	49	13	1.000000
64	50	13	2.000000
64	51	13	2.000000
64	52	13	2.000000
64	53	13	2.000000
64	54	13	2.000000
64	55	13	2.000000
64	56	13	2.000000
64	57	13	2.000000
64	58	13	1.000000
64	59	13	1.000000
64	78	13	1.000000
64	79	13	1.000000
64	80	13	2.000000
64	81	13	2.000000
64	82	13	2.000000
64	83	13	2.000000
64	84	13	2.000000
64	85	13	2.000000
64	86	13	2.000000
64	87	13	2.000000
64	88	13	2.000000
64	89	13	2.000000
64	90	13	2.000000
64	91	13	2.000000
64	92	13	1.000000
64	93	13	2.000000
64	94	13	2.000000
64	95	13	2.000000
64	96	13	2.000000
64	97	13	2.000000
64	98	13	2.000000
64	99	13	2.000000
64	100	13	2.000000
64	101	13	1.000000
64	102	13	1.000000
64	103	13	1.000000
65	22	13	1.000000
65	24	13	1.000000
65	25	13	2.000000
65	26	13	2.000000
65	27	13	2.000000
65	28	13	2.000000
65	29	13	2.000000
65	30	13	2.000000
65	31	13	2.000000
65	32	13	1.000000
65	33	13	1.000000
65	34	13	1.000000
65	35	13	1.000000
65	36	13	1.000000
65	37	13	1.000000
65	38	13	1.000000
65	39	13	1.000000
65	40	13	1.000000
65	41	13	1.000000
65	42	13	1.000000
65	43	13	1.000000
65	44	13	1.000000
65	45	13	2.000000
65	46	13	2.000000
65	47	13	2.000000
65	48	13	2.000000
65	49	13	2.000000
65	50	13	2.000000
65	51	13	2.000000
65	52	13	2.000000
65	53	13	2.000000
65	54	13	2.000000
65	55	13	2.000000
65	56	13	2.000000
65	57	13	1.000000
65	58	13	1.000000
65	79	13	1.000000
65	80	13	1.000000
65	81	13	1.000000
65	82	13	2.000000
65	83	13	2.000000
65	84	13	2.000000
65	85	13	2.000000
65	86	13	2.000000
65	87	13	2.000000
65	88	13	2.000000
65	89	13	2.000000
65	90	13	2.000000
65	91	13	2.000000
65	92	13	2.000000
65	93	13	2.000000
65	94	13	2.000000
65	95	13	2.000000
65	96	13	2.000000
65	97	13	2.000000
65	98	13	2.000000
65	99	13	2.000000
65	100	13	2.000000
65	101	13	2.000000
65	102	13	2.000000
65	103	13	1.000000
66	22	13	1.000000
66	23	13	1.000000
66	24	13	1.000000
66	28	13	1.000000
66	29	13	1.000000
66	30	13	2.000000
66	31	13	2.000000
66	32	13	2.000000
66	33	13	2.000000
66	34	13	2.000000
66	35	13	2.000000
66	36	13	2.000000
66	37	13	2.000000
66	38	13	2.000000
66	39	13	2.000000
66	40	13	2.000000
66	41	13	2.000000
66	42	13	2.000000
66	43	13	1.000000
66	44	13	1.000000
66	45	13	2.000000
66	46	13	2.000000
66	47	13	2.000000
66	48	13	2.000000
66	49	13	2.000000
66	50	13	2.000000
66	51	13	2.000000
