tmax	ymax	d	a
3.337928	10.265184	18.399415	0.688325	
4.817392	10.335229	17.627067	1.411387	
2.722140	5.800970	18.868504	0.480327	
9.211898	2.875623	12.975699	1.088410	
21.817848	2.654424	0.000006	2.411276	
22.763440	2.067453	0.000000	2.741441	
11.138827	3.997238	11.288185	14.055214	
6.529992	5.348491	15.452640	3.391564	
5.313536	6.362273	16.865230	2.174433	
6.161935	10.219959	16.168498	3.277670	
7.501701	12.301255	14.629792	4.877568	
7.742112	10.638138	13.786791	6.532646	
6.330197	7.737261	15.231327	4.455433	
4.562592	5.468065	17.095172	1.821265	
4.937153	5.529202	16.639959	1.566389	
6.480137	7.791467	15.541848	2.886711	
NaN	NaN	NaN	NaN	
0.126460	7.821497	20.000000	0.012856	
3.255935	6.074999	18.787762	1.385756	
5.099596	6.414565	17.764208	2.182243	
7.362194	9.611398	15.775295	5.241979	
7.649533	8.193646	15.206849	5.378167	
5.642893	7.686198	16.633890	3.651424	
3.236329	6.341272	18.724386	1.341990	
2.872670	5.192827	19.550959	0.874907	
5.821912	5.719214	17.614736	1.598271	
8.977572	7.242400	14.479661	5.738093	
23.610225	5.328873	0.000303	75.810351	
12.794788	8.356289	10.458348	16.140222	
6.077892	7.796319	15.890365	3.387975	
0.207443	4.516200	20.000000	0.048236	
4.977547	6.967940	17.645297	2.336223	
5.942593	7.412372	16.608623	2.838573	
6.573721	8.247225	16.124034	4.036208	
5.081594	9.624281	17.275144	2.094648	
10.167806	4.885461	13.108238	6.882594	
6.070470	1.987041	15.730933	3.600204	
1.858926	3.568084	19.485760	0.425751	
4.394714	16.208777	18.382479	1.348952	
1.510680	26.581529	19.932671	0.211085	
3.768501	18.037672	17.824202	0.557351	
11.913474	16.889367	10.939023	14.332931	
22.354792	8.869068	0.000024	99.138724	
4.895140	7.262399	16.435455	2.489902	
4.984470	5.014125	16.390000	2.853750	
4.325480	3.685883	17.505781	2.305084	
4.901232	6.979375	16.736467	2.815379	
5.057626	8.478750	16.789861	2.626415	
5.046169	12.429496	17.135041	1.921787	
22.501204	12.173386	0.000262	46.517964	
21.133628	8.763805	0.000002	51.040560	
6.079224	5.231941	14.036957	7.955380	
3.968540	5.766633	17.922622	0.325044	
3.684622	17.766755	19.845146	0.393214	
5.928674	18.205172	18.615838	2.125929	
6.152158	18.678006	18.266009	2.369297	
3.238545	10.093277	18.774410	0.484826	
3.745123	4.673658	17.712518	1.672693	
2.437087	4.498941	17.923113	1.324662	
4.308422	8.474663	16.931278	1.951871	
21.206634	0.403253	6.000006	0.000774	
8.865864	8.010699	12.854979	15.638272	
0.793020	9.261182	19.989665	0.200097	
9.651478	6.569203	12.127061	15.963869	
9.132231	8.736797	12.807717	11.689927	
6.417894	7.701275	15.749564	3.512801	
15.093198	5.893658	7.418863	23.409665	
8.618895	6.867752	13.941805	7.749672	
5.434341	5.880795	17.128041	2.306013	
3.358630	6.258588	17.900047	0.613130	
2.314530	7.697183	17.974606	0.285167	
21.524230	3.654284	0.000000	4.958503	
2.355861	1.145955	17.999929	0.678205	
21.974225	1.862834	0.000848	48.954149	
21.577376	7.262226	0.000009	36.645130	
1.629173	9.637267	17.993877	0.151801	
4.435406	8.849770	17.672969	1.100595	
5.374764	7.547189	17.103737	2.443350	
6.261614	7.380024	15.664087	3.450498	
15.811905	3.809052	6.813223	20.481857	
3.228878	1.656855	19.129026	0.966217	
4.086777	3.512022	17.319620	1.742817	
22.212704	4.286348	0.000049	51.354753	
1.492369	5.575553	19.851962	0.356322	
5.978179	7.072749	16.139194	2.965652	
7.956150	8.437835	14.486362	4.972127	
9.473309	8.914030	13.128987	7.086309	
7.284558	9.380702	14.650488	5.229738	
7.156197	9.808993	14.289492	5.725570	
7.856535	6.978840	14.073924	5.766613	
1.622092	7.530265	19.661600	0.402286	
3.993394	7.396667	17.637159	1.785649	
5.809105	8.122694	16.538412	2.220023	
8.875036	9.283423	14.035622	8.862192	
3.743996	8.110868	18.801080	0.953317	
3.908506	7.823126	18.404958	1.404329	
5.075365	6.502868	17.236071	2.707268	
7.527038	6.308709	14.871075	5.833950	
3.049199	7.928458	18.741049	0.946117	
3.683655	10.967167	18.527110	1.137268	
5.159299	10.707535	17.171717	2.214869	
3.463851	6.455973	17.741712	0.861190	
13.320526	6.730764	9.359995	14.230616	
7.335648	9.706136	15.562429	5.035669	
3.705998	9.218871	18.344038	1.329442	
1.664083	4.588721	20.613566	1.015621	
7.911949	10.837055	14.593599	5.687166	
6.187214	16.747443	16.132022	2.870404	
5.147111	12.611888	16.711023	1.498186	
3.664532	12.424716	17.753534	0.706967	
5.127882	8.365415	17.369361	2.869291	
10.765223	6.175165	12.051025	9.976152	
22.115370	4.802887	0.000004	52.563745	
5.381940	9.736109	17.567109	2.620768	
2.607056	28.475887	19.855481	0.483830	
5.964547	25.086739	16.647047	1.936918	
22.956474	13.102086	0.000001	78.180474	
23.233861	6.705243	0.000401	69.452738	
6.481719	5.709933	16.301764	3.086589	
6.910011	5.605620	15.823173	5.163460	
5.342502	17.791565	17.508454	2.024350	
7.481571	24.972253	15.647031	5.314383	
9.682213	17.621629	13.094277	9.681716	
5.521646	27.687149	16.876819	2.009492	
6.285423	23.759782	15.911162	3.706108	
7.888396	17.464996	14.197828	7.848253	
0.807691	13.287682	19.987542	0.144912	
6.863966	11.331615	17.751454	1.117782	
5.293201	20.511821	19.650731	0.823461	
5.490206	23.888988	18.762280	0.731077	
1.810930	20.862614	19.814545	0.201796	
23.236574	12.349015	0.000003	33.485602	
10.227699	11.524286	12.566540	7.693532	
4.843077	10.372595	17.354663	2.195151	
11.851664	10.404871	10.467238	18.946259	
8.609386	13.753781	13.632213	8.642300	
8.385131	10.919518	13.906236	6.914589	
5.967832	7.835583	16.068374	3.935062	
4.313185	7.741877	17.504095	2.196405	
3.128996	5.707340	18.414254	1.393194	
3.625637	4.294831	18.069540	3.598751	
8.305640	6.258248	14.156008	11.713362	
0.438364	9.399664	19.000000	0.032084	
3.224532	9.318762	17.955492	0.294016	
23.288043	7.512538	0.000009	31.088398	
4.953376	4.388170	17.004997	2.302479	
4.938940	4.479402	16.790662	6.033273	
22.058595	4.078594	0.000013	60.052674	
0.635273	3.092560	16.000000	0.014905	
0.210457	6.028243	19.000000	0.018818	
5.998179	10.071754	15.861538	4.692512	
6.158095	10.101358	15.503685	4.182315	
5.095117	7.434332	16.531643	2.271082	
4.497259	5.868653	17.329589	1.743405	
4.553249	5.714621	17.152540	1.970845	
2.534851	6.523979	18.380636	0.700059	
20.791551	4.999491	1.261016	26.325694	
16.223105	4.126297	6.658658	26.833318	
11.608048	4.268898	10.913913	23.561437	
21.862900	4.628355	0.000003	19.647712	
18.239033	5.751556	3.810812	24.404916	
9.377211	6.450315	12.300212	9.855455	
6.019214	10.106042	15.505405	3.766267	
4.236122	6.559972	17.032283	2.903099	
2.012802	5.423668	18.757294	0.689583	
0.730605	9.649942	18.999857	0.108087	
3.040606	10.268451	19.865284	1.379960	
8.488531	7.146297	14.671942	7.998538	
3.698377	4.051860	18.023339	2.419247	
0.150959	6.033781	20.000000	0.019352	
8.664804	6.152979	14.737846	12.322271	
7.840051	8.076835	15.591900	5.778540	
3.915540	11.281467	18.457282	1.127431	
4.047542	9.096571	18.508476	1.341888	
8.706913	4.939942	14.212342	8.029857	
7.481901	7.158274	14.389560	6.007527	
5.780455	12.169684	16.748143	2.860328	
5.021716	9.402426	17.541007	2.489628	
22.466553	5.466920	0.000130	96.827750	
9.843671	10.611477	12.333107	12.582972	
8.468530	16.645386	13.753040	6.098451	
5.403002	13.728707	16.337703	1.273680	
2.654254	10.221886	18.538983	0.427906	
4.106705	5.654907	18.369815	1.821658	
2.784690	3.844271	18.440889	0.749333	
4.315469	6.981980	17.795311	1.322991	
2.876500	10.256745	19.501135	0.664150	
4.032649	21.162061	18.750642	0.801865	
2.477387	36.691625	18.974159	0.209501	
0.492895	12.421506	18.000000	0.011482	
3.822696	7.744639	17.483146	0.588393	
7.651890	6.305392	15.120392	4.212354	
4.401773	8.141551	17.305643	1.777903	
5.468112	12.201889	16.387703	2.421945	
6.870136	24.465973	16.556702	2.716288	
4.449460	55.888803	18.560769	0.878539	
4.763293	52.997482	17.790203	0.856431	
7.627593	45.972899	15.746947	4.285528	
9.925017	30.335975	13.057727	10.001871	
3.545904	20.222416	18.927874	0.300272	
5.577352	51.824111	19.051017	1.223669	
4.519438	61.296837	19.405194	0.946786	
4.425165	28.872821	18.688374	0.896127	
7.616515	20.189487	14.803164	4.931881	
22.689408	20.301472	0.000001	50.133850	
10.309298	14.719820	12.296377	6.316156	
1.425194	10.503110	18.999194	0.171120	
19.091520	6.177994	3.761780	48.367432	
142.287236	1.491539	3.000000	0.207708	
133.490955	0.564071	0.000001	0.320736	
14.917485	1.892184	6.230280	99.999068	
1.513303	3.206086	18.796766	0.199654	
3.058326	3.225618	14.642392	0.224910	
19.774374	3.672230	3.046237	31.246649	
10.401775	6.778177	14.134950	11.237064	
10.677590	7.533912	12.560602	0.777309	
9.176509	7.682635	10.638460	0.210629	
1.728842	2.221182	20.951141	0.460359	
7.744989	3.700303	14.593894	10.610085	
8.890079	5.564595	12.902761	9.032501	
11.064550	4.229537	10.675749	12.516784	
5.172978	4.063756	16.491797	3.734342	
3.593915	8.364124	17.719465	0.923689	
4.730656	18.345383	16.363032	1.417100	
3.209567	18.875452	17.082741	1.243484	
7.419158	13.655775	13.332746	15.016918	
4.571870	10.825937	16.668628	4.407250	
6.839622	5.355717	15.560896	5.779194	
4.785214	5.137392	16.277476	1.176978	
14.744773	6.609890	6.959371	32.501701	
22.374537	3.528302	0.000002	59.376899	
22.717107	3.914700	0.001281	39.797962	
22.517841	5.020574	0.000424	65.842969	
22.362905	6.075807	0.000068	45.965678	
5.402972	8.394337	16.207763	1.994018	
5.414531	10.410811	16.112162	3.050487	
5.186318	12.175298	16.161647	2.705818	
3.210650	8.900387	17.648250	1.505586	
15.440388	9.223911	5.920385	21.711829	
5.900549	17.405873	15.604722	2.431293	
NaN	NaN	NaN	NaN	
16.078585	6.891741	7.491396	20.837764	
15.572176	1.491011	9.719100	0.432133	
0.102188	3.891140	21.000000	0.008423	
5.551277	5.823489	18.191464	3.379109	
22.738836	6.275457	0.000155	53.877959	
3.846180	5.250321	18.632748	1.424091	
2.607454	5.425240	19.915021	0.749063	
7.321316	10.233587	15.653231	6.045392	
6.791050	17.895939	16.129710	4.318651	
3.919272	9.356296	18.098592	1.671912	
6.740003	6.558197	15.065599	7.573967	
5.695832	9.649302	16.337172	3.109422	
6.080250	14.181485	15.825400	3.792124	
5.779730	14.049840	16.086195	2.405800	
7.842612	9.773202	14.336249	5.258548	
24.263791	5.927133	0.000007	46.354279	
24.115330	3.588420	0.000045	67.770576	
19.149451	5.931596	3.963790	61.083539	
1.411434	15.328175	18.993775	0.146704	
1.613479	35.306248	19.960541	0.168968	
0.286187	17.282107	20.000000	0.013441	
5.759167	8.659156	15.229888	4.653735	
6.173973	13.027316	14.990243	5.381072	
4.142745	10.425005	16.468953	2.909694	
24.732704	13.105044	0.000040	71.170610	
1.599778	40.225446	21.913157	0.189176	
10.921412	11.434845	18.000000	0.000067	
2.073200	30.241631	17.999998	0.058404	
0.402793	48.802733	21.000000	0.014179	
8.103116	39.031025	17.870513	0.885588	
26.760141	36.300011	0.000012	28.705934	
16.382225	42.192608	9.548481	17.054890	
25.363007	35.128866	0.000004	32.750791	
6.474407	19.735031	18.563144	0.500523	
3.765566	20.204458	18.760508	0.709601	
8.099964	27.081892	15.407874	5.110478	
6.506013	19.921261	17.009668	2.149941	
4.823909	12.368850	18.736313	0.956818	
11.654701	4.741193	15.644978	4.342340	
32.286357	3.495941	0.000005	33.298727	
15.891420	3.312431	15.745782	1.841690	
40.871964	3.343299	1.542945	99.999976	
42.903547	4.178698	0.127084	99.999973	
145.496471	4.868031	6.594488	0.098857	
21.723967	5.716502	0.000000	8.034497	
24.754748	9.937612	0.000000	25.400253	
10.723720	9.145857	11.646992	0.125818	
20.423053	4.208290	1.943011	0.243833	
25.784842	1.324438	5.948246	99.999877	
4.827298	3.964280	17.224422	6.919129	
12.781581	6.492894	9.350480	18.951824	
5.706503	6.764343	16.193916	2.553994	
3.777434	7.651058	17.635711	3.504865	
3.248653	13.440344	17.518272	1.532456	
1.539908	13.710542	17.977261	0.242594	
2.660493	10.983849	17.422292	0.734487	
5.101490	23.205275	15.011687	4.208031	
7.686864	3.188841	4.804877	0.196865	
514.439320	2.249175	4.999746	0.002635	
30.281224	0.725580	5.000423	0.000002	
0.546469	15.869421	19.906632	0.102902	
3.170660	7.744538	17.734066	0.891991	
4.287815	8.199096	17.146775	1.975197	
4.861614	14.039028	16.362047	2.236966	
4.368935	14.944132	16.616051	1.720523	
2.934572	15.152030	17.747638	0.681946	
6.654843	17.225377	14.758714	3.998357	
1.014563	18.265033	18.972381	0.150460	
5.929804	11.267448	16.100343	2.651744	
5.144517	11.929829	17.024465	1.513863	
NaN	NaN	NaN	NaN	
22.385044	6.875863	0.000000	10.268438	
4.916746	8.267337	17.928477	2.417325	
9.639058	6.034235	12.714939	12.714814	
1.965506	8.483896	19.976364	0.274355	
8.528268	9.581986	13.583572	9.452392	
5.853845	11.633429	16.515920	4.040327	
4.685390	20.396477	18.107255	1.463240	
4.451001	22.109772	18.451239	1.306645	
2.621225	5.590461	19.317433	1.369218	
4.953578	4.770709	16.961780	4.160006	
4.621466	5.452001	17.496551	1.537150	
7.237996	5.754136	15.142287	5.684715	
2.235955	6.241404	18.905035	0.351036	
5.184682	6.337179	16.705225	0.903029	
4.096782	7.216488	17.512925	1.260706	
3.973474	7.329883	18.226741	1.101514	
5.360828	11.657739	17.645401	1.808101	
6.870767	15.611752	16.651899	3.827884	
12.639198	16.448444	11.013083	17.892591	
23.351689	8.509322	0.000017	58.291018	
20.623109	5.193491	0.000009	72.839018	
22.988583	14.938825	0.000001	48.112169	
2.809387	29.480068	19.713450	0.366420	
14.347831	8.078273	12.340208	0.004791	
3.791125	42.987851	18.992108	0.344824	
17.857553	9.011228	13.756677	0.013445	
1.180948	32.648118	20.000000	0.012514	
6.342832	48.135085	19.112492	1.268007	
24.476240	50.260800	1.941182	34.887407	
13.565972	46.284423	11.588675	12.648907	
4.482345	35.206456	19.754838	0.591178	
6.266555	33.128279	18.832920	1.407768	
6.531549	26.950992	17.847042	2.728600	
6.314753	19.002579	17.434713	1.926035	
4.340752	10.065139	18.752130	0.581642	
24.253842	5.968329	1.173632	99.999988	
3.696780	5.076105	20.581298	0.685821	
20.972672	10.522131	4.742919	21.415205	
26.194482	26.737648	0.000000	72.499150	
25.724433	23.460069	0.000001	96.954043	
85.642715	7.276847	0.000001	0.969117	
10.770998	7.288430	11.711620	0.760922	
481.868718	6.076376	15.999126	0.024882	
112.755551	6.729749	14.960063	0.084727	
29.873374	1.007084	0.000011	35.749344	
21.622128	1.272787	7.955350	99.999987	
28.688914	1.256895	0.000000	2.162350	
0.811876	2.733746	17.000000	0.034904	
0.593696	4.431834	18.000000	0.031142	
3.917241	7.734084	17.569547	2.034094	
16.621214	5.422901	4.215770	99.999520	
1.728515	2.377497	19.000000	0.201724	
26.459246	5.510263	0.709289	99.999985	
5.430120	3.198901	10.614086	0.283881	
1.280450	4.639675	9.000000	0.011674	
12.591988	4.573927	6.000011	0.000252	
1.717587	6.928147	6.978895	0.067767	
6.635120	14.810611	14.656904	5.820813	
1.807037	18.939649	17.901279	0.276551	
1.860350	16.807197	17.916208	0.324684	
1.336372	16.701823	17.990470	0.132504	
0.274121	12.842954	18.000000	0.015674	
1.319627	8.799796	17.929135	0.097183	
13.793908	11.941487	8.304158	16.424938	
4.368816	9.269671	16.870286	1.384812	
6.387139	7.386930	16.103989	2.002880	
6.045015	12.206767	16.591246	1.884632	
3.402722	7.245939	18.692315	0.863738	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
3.989130	75.950468	21.048401	3.800165	
9.098582	73.821235	16.845626	8.677797	
27.803797	57.169328	0.000000	33.778664	
NaN	NaN	NaN	NaN	
7.800855	12.940883	16.256814	5.877533	
22.748020	11.883120	0.000017	83.973070	
5.635171	10.203729	17.074009	3.184285	
5.289351	12.237885	18.337775	2.207014	
4.862822	20.137494	18.310818	2.025179	
5.847455	26.767511	16.973857	3.076801	
3.570551	22.390136	18.562559	0.748894	
5.285795	18.638297	17.179622	2.081672	
9.388521	10.074782	12.962718	11.566699	
4.213359	10.270190	17.595318	1.725826	
4.466972	9.217867	17.106218	2.385109	
3.307971	5.555193	18.516962	2.047688	
3.652842	6.357202	18.656537	2.601914	
7.419851	7.075775	15.054940	8.062101	
5.512571	7.626992	17.402905	2.186207	
24.111127	13.952916	0.000001	60.844227	
24.383590	8.482196	0.000001	89.203947	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
5.314748	9.297364	18.158985	2.235711	
26.631782	5.340132	0.000001	39.563843	
25.313331	11.663991	0.000016	40.046169	
9.023748	36.414439	15.953125	5.077108	
5.961046	65.611795	18.248074	1.857946	
4.954954	40.760953	18.932420	1.512318	
3.623330	28.706853	18.996737	0.820280	
NaN	NaN	NaN	NaN	
1.596397	21.013805	19.000000	0.045863	
7.050079	26.872671	18.773461	0.765411	
6.640911	22.880545	18.935474	0.444025	
6.342616	31.984644	18.818507	0.874205	
6.474689	38.280025	18.735460	2.114269	
26.082368	22.458627	0.000039	48.411130	
7.734482	32.062918	17.197998	4.032984	
2.054946	11.340997	20.853044	0.348008	
0.619391	3.380315	18.000000	0.020115	
2.425550	2.675813	19.000000	0.020068	
23.455771	1.292493	7.699177	99.999962	
28.309343	7.982137	0.000001	85.064151	
25.992344	25.730386	0.809839	100.000000	
4543.126562	5.388172	13.000000	0.000094	
9.536272	7.273297	12.789921	1.364315	
139.814391	6.055528	15.000000	0.055317	
24.528112	8.744547	6.000000	0.000085	
1.333027	6.019913	9.000000	0.013680	
0.789745	1.351515	29.000001	0.573546	
1.067779	9.071644	19.945577	0.216533	
11.495802	7.561940	12.361964	1.647791	
0.834135	8.453233	17.999661	0.085222	
2.871665	7.967892	17.767820	1.580423	
2.106030	7.017399	18.770751	0.461554	
1.412907	9.660225	18.973428	0.158882	
4.312311	7.140410	16.854170	0.709064	
1.969790	15.825375	18.460379	0.793935	
5.622572	22.080026	15.322436	2.967159	
4.360074	18.394129	16.404650	1.076940	
3.903332	17.870504	16.578554	0.790653	
4.064165	19.382929	16.530282	0.855513	
6.546946	9.153726	15.519297	3.471329	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
1.835508	21.341705	20.990080	0.162661	
1.615736	9.424639	20.848930	0.410554	
1.220540	4.206539	17.999965	0.112718	
6.838576	8.679665	16.638005	3.357696	
4.029082	11.529604	19.048065	1.427266	
4.837077	16.157068	18.607799	1.881149	
5.143958	15.616511	18.170839	1.930612	
7.140524	14.905438	15.445409	5.220330	
9.099307	17.521896	13.522695	8.833391	
7.344178	20.389197	15.129329	5.925092	
6.007534	19.021178	16.074850	4.110576	
4.552471	12.719412	17.369048	2.528906	
2.225164	9.116570	18.930071	0.397980	
7.030006	5.820741	16.168756	1.628865	
18.755731	15.055596	6.113728	99.999992	
23.450156	4.550897	0.000000	3.382971	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
3.963931	19.431975	18.896748	0.467305	
7.509782	13.960763	17.116520	2.508414	
8.258629	7.618045	15.118108	5.198512	
10.607509	14.816828	12.898408	8.706155	
10.688244	36.169976	14.413839	7.827444	
10.413096	67.134111	15.324839	5.791748	
4.957253	74.003803	18.998021	2.124872	
11.069891	56.571340	13.035771	19.019764	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
3.287022	18.519943	21.000000	0.023285	
8.164441	26.441436	17.147494	2.761602	
14.376157	38.790225	10.185094	18.049168	
24.184640	36.090359	0.000001	50.835414	
4.652091	9.494085	18.512849	2.308371	
5.039776	14.106421	18.756259	0.950339	
4.987632	15.204332	18.336493	1.135320	
2.472410	10.169938	18.979251	0.229937	
115.541442	1.555873	16.000003	0.192458	
6.245106	0.827958	22.855519	99.999761	
1.039405	4.504606	26.976736	0.365580	
28.835414	3.378716	0.000000	1.261818	
40.390628	2.781286	0.000035	74.043878	
2.638069	2.826562	32.868956	0.892364	
15.120568	4.573197	1.798635	0.537319	
25.379228	7.539187	0.000002	56.121867	
14426.433749	11.933831	8.000000	0.018369	
24.119140	8.332427	4.456684	0.000000	
23.669545	8.224778	5.989250	0.000000	
0.059482	7.648222	29.000000	0.088861	
2.303486	5.470339	18.702502	0.786745	
8.414920	8.010650	13.092716	7.396676	
5.131069	5.418221	16.728621	2.925879	
5.357263	6.302532	16.613657	3.074765	
18.663562	7.783925	5.029807	3.373018	
0.089277	12.626841	19.000000	0.007554	
3.245677	11.517398	17.708770	1.349028	
3.318286	14.951621	17.793896	0.727416	
2.502000	13.196109	17.959839	0.358858	
2.151686	10.129633	17.980551	0.255138	
4.330168	13.075590	16.567130	0.979214	
4.680633	19.409482	16.184570	1.758700	
4.667238	30.262488	16.036244	2.064706	
5.268670	40.280993	15.396736	2.910223	
3.104465	33.136952	17.311932	1.019982	
2.467549	21.339342	18.043539	0.658499	
0.984531	12.680201	18.975556	0.209896	
5.640052	8.937390	15.741550	2.214046	
6.980137	16.016143	14.478141	4.743119	
6.021385	22.629557	15.122636	3.632050	
5.549035	17.708837	15.995637	2.685962	
4.600514	9.112358	17.245008	2.277447	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
3.734140	8.583016	20.489652	1.541543	
16.672906	6.033214	7.766816	17.999711	
4.438778	9.509101	17.769528	0.894159	
1.302196	17.518895	19.999949	0.062327	
3.425136	10.718264	19.911528	0.463594	
13.970990	6.322639	9.675086	34.119058	
1.195658	8.742608	18.998209	0.128018	
5.139547	5.626596	16.488552	3.195173	
0.107353	3.349249	20.714292	0.946902	
4.605378	4.415903	18.554098	1.760940	
6.280919	9.897938	17.146574	3.411640	
4.946300	11.076487	18.382296	1.959075	
2.963310	6.265178	19.681261	0.988452	
1.462915	4.475554	19.991950	0.213073	
0.045345	5.413632	22.000000	0.016745	
3.348664	5.541111	18.785195	1.548756	
0.743300	8.297298	19.000000	0.015092	
7.815242	9.595914	16.559563	0.952576	
21.856169	5.141904	0.000001	5.764093	
19.231560	4.072105	2.914378	2.013016	
34.355939	3.529971	5.704813	0.672542	
11.972797	7.414050	17.000000	0.091248	
1.692222	18.068421	18.971613	0.202526	
16.158275	22.061156	6.598528	17.498766	
18.005559	23.395351	6.037521	20.567715	
10.113233	21.864947	14.398504	6.987142	
15.850111	17.195489	8.011466	16.789616	
23.170840	11.814924	0.000021	49.163139	
13.666126	23.656546	10.416547	14.686878	
10.482081	48.662527	14.505866	7.410261	
4.810825	49.670872	19.380217	0.670945	
4.675719	64.513159	18.915942	1.359149	
6.577125	60.595602	17.774864	3.366061	
2.138927	58.291509	21.168394	0.179466	
5.447436	45.078743	18.989432	0.474218	
19.144029	46.007910	7.479927	13.293068	
7.516653	48.090583	17.103060	2.551141	
3.378423	27.297516	19.870759	0.291752	
4.002233	27.520671	19.726144	0.841255	
6.836339	35.130286	17.104731	4.088582	
5.286986	19.913270	17.568331	1.924179	
4.241926	11.378080	17.497207	1.485261	
17.158592	8.506740	5.857660	29.247778	
0.869407	5.784973	19.999904	0.185548	
120.018166	1.176684	1.696258	0.050767	
18.285444	0.727601	7.000012	0.055030	
1.086600	1.069811	14.000000	0.039415	
2.159290	3.161752	18.871939	1.409711	
1.058296	4.210413	18.999967	0.114955	
2.923428	4.638995	19.750817	0.475481	
515.095365	3.779394	13.000000	0.036260	
22.820693	8.265350	8.000000	0.008915	
1.368148	7.299916	11.000000	0.014567	
23.526591	7.624182	0.000008	31.492859	
4.012794	4.750024	17.468911	1.882509	
10.253161	3.580371	11.569759	13.277904	
23.191722	3.388065	0.000013	45.316907	
0.396065	4.281393	19.000000	0.017744	
5.386750	7.499307	16.793825	1.642382	
7.514362	7.615866	14.837065	3.881444	
1.042419	5.572480	18.983564	0.135509	
3.889447	4.625600	16.769538	1.107491	
4.968305	7.455336	16.202691	2.100415	
3.523959	10.525312	17.673414	0.977875	
8.100873	11.293732	13.557004	5.965360	
12.886242	14.191208	8.894736	16.194165	
1.191149	19.262085	19.736322	0.271965	
3.461677	14.260322	17.316476	1.032468	
3.926496	7.464377	16.871213	1.821186	
5.106653	4.015180	16.699712	4.784033	
3.133067	3.726620	18.838011	1.703603	
4.977573	6.769614	16.324052	1.608316	
5.068926	12.500626	16.076920	2.975362	
7.304246	20.993497	13.951625	4.753696	
8.305147	18.302518	13.125426	5.716192	
3.846583	11.284163	17.687347	2.205634	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
3.035108	8.370770	20.695637	0.365746	
0.140480	5.862143	20.000000	0.010231	
0.056491	4.327778	20.000000	0.008789	
17.460043	3.787811	5.694423	99.999959	
5.359949	3.013124	18.979572	5.668406	
22.524985	2.168354	0.000072	76.273439	
20.331543	3.778088	1.898606	99.999638	
7.942240	12.460455	14.581478	8.364584	
8.215428	10.188377	13.808988	7.355604	
0.038887	2.469203	23.000000	0.024888	
3.905748	3.339404	19.308168	2.934215	
5.464371	2.536339	17.996565	5.273304	
5.062015	1.874471	18.374489	2.279750	
22.593855	1.691188	0.743445	99.999913	
6.646323	2.655783	15.982284	4.126232	
4.963511	5.515433	18.007910	3.199158	
5.785687	8.153104	17.326579	5.435626	
8.027933	11.001770	15.119219	5.496513	
7.265786	13.637863	15.970441	4.815690	
3.329826	10.147400	18.686278	1.107845	
2.470560	7.513557	18.773662	0.606721	
2.922514	10.804850	19.325891	0.793538	
5.713542	17.506393	16.649194	2.483435	
7.841802	28.052625	13.895873	5.949483	
3.936600	29.446515	16.547434	1.756292	
2.164201	11.333796	18.378787	0.769573	
3.627304	8.254057	18.828497	1.448811	
6.147332	10.321600	15.995545	2.751853	
4.618525	10.576419	16.608237	1.936809	
3.290437	13.678490	17.185285	1.564698	
22.810084	13.044884	0.000000	45.838492	
9.776480	51.383977	16.214042	1.886829	
5.055698	28.032712	18.732675	0.832437	
5.208346	33.047708	18.928965	0.556957	
3.508072	40.888113	20.706499	0.916578	
3.857982	21.652712	20.313284	1.603370	
7.033671	14.521400	16.009122	2.580178	
19.075468	13.622848	4.623019	29.688859	
23.553975	10.969121	0.000000	46.383853	
13.814663	16.837656	10.121874	14.791938	
5.928517	15.154754	17.858630	2.460040	
8.928629	7.527141	13.679906	7.606705	
4.134916	3.024986	16.000000	0.005270	
6.433653	10.747309	15.916103	3.539955	
10.354032	9.533136	11.593726	13.066440	
9.232938	9.901497	12.884859	8.702839	
6.625466	7.769003	15.284801	4.510770	
6.029192	5.984653	15.781883	6.215989	
5.796304	8.048916	16.324515	4.599653	
8.311118	10.111754	13.529435	9.249322	
3.451080	7.481887	18.360777	1.478134	
9.915114	5.120267	14.128456	6.255233	
8.445843	7.471290	14.200154	5.113397	
15.232399	7.984846	6.975041	22.971777	
4.867702	2.860019	16.411100	3.569953	
7.498131	3.014899	13.936701	4.537603	
14.979694	6.256179	7.145532	21.642055	
4.988110	9.640808	16.511955	2.247279	
3.445601	11.748813	18.076046	1.041950	
8.104361	11.359364	14.277198	6.190597	
5.694487	8.347024	16.289014	2.987593	
3.795862	3.840449	16.973598	0.337460	
