Dim1	Dim2	Coupe	Value
65	52	3	2.000000
65	53	3	2.000000
65	54	3	1.000000
66	22	3	1.000000
66	23	3	2.000000
66	24	3	1.000000
66	25	3	2.000000
66	26	3	2.000000
66	27	3	2.000000
66	28	3	2.000000
66	29	3	2.000000
66	30	3	2.000000
66	31	3	2.000000
66	32	3	2.000000
66	33	3	2.000000
66	34	3	2.000000
66	35	3	2.000000
66	36	3	2.000000
66	37	3	2.000000
66	38	3	2.000000
66	39	3	2.000000
66	40	3	2.000000
66	41	3	2.000000
66	42	3	2.000000
66	43	3	2.000000
66	44	3	2.000000
66	45	3	2.000000
66	46	3	2.000000
66	47	3	2.000000
66	48	3	2.000000
66	49	3	2.000000
66	50	3	2.000000
66	51	3	2.000000
66	52	3	2.000000
66	53	3	2.000000
66	54	3	2.000000
67	23	3	2.000000
67	24	3	2.000000
67	25	3	1.000000
67	26	3	2.000000
67	27	3	2.000000
67	28	3	1.000000
67	29	3	2.000000
67	30	3	2.000000
67	31	3	2.000000
67	32	3	2.000000
67	33	3	2.000000
67	34	3	2.000000
67	35	3	2.000000
67	36	3	2.000000
67	37	3	2.000000
67	38	3	1.000000
67	39	3	1.000000
67	40	3	2.000000
67	41	3	2.000000
67	42	3	2.000000
67	43	3	2.000000
67	44	3	2.000000
67	45	3	2.000000
67	46	3	2.000000
67	47	3	2.000000
67	48	3	2.000000
67	49	3	2.000000
67	50	3	2.000000
67	51	3	2.000000
67	52	3	2.000000
67	53	3	2.000000
67	54	3	2.000000
67	55	3	1.000000
68	25	3	1.000000
68	27	3	1.000000
68	28	3	1.000000
68	29	3	2.000000
68	30	3	2.000000
68	31	3	2.000000
68	32	3	2.000000
68	33	3	2.000000
68	34	3	2.000000
68	35	3	2.000000
68	36	3	2.000000
68	37	3	2.000000
68	38	3	2.000000
68	39	3	2.000000
68	40	3	2.000000
68	41	3	2.000000
68	42	3	2.000000
68	43	3	2.000000
68	44	3	2.000000
68	45	3	2.000000
68	46	3	2.000000
68	47	3	2.000000
68	48	3	2.000000
68	49	3	2.000000
68	50	3	2.000000
68	51	3	2.000000
68	52	3	2.000000
68	53	3	2.000000
68	54	3	2.000000
68	55	3	1.000000
68	56	3	1.000000
69	25	3	1.000000
69	27	3	1.000000
69	30	3	1.000000
69	31	3	1.000000
69	32	3	1.000000
69	33	3	2.000000
69	34	3	2.000000
69	35	3	2.000000
69	36	3	2.000000
69	37	3	2.000000
69	38	3	2.000000
69	39	3	2.000000
69	40	3	2.000000
69	41	3	2.000000
69	42	3	2.000000
69	43	3	2.000000
69	44	3	2.000000
69	45	3	2.000000
69	46	3	1.000000
69	47	3	2.000000
69	48	3	2.000000
69	49	3	2.000000
69	50	3	2.000000
69	51	3	2.000000
69	52	3	2.000000
69	53	3	2.000000
69	54	3	2.000000
70	24	3	1.000000
70	25	3	1.000000
70	26	3	2.000000
70	27	3	1.000000
70	28	3	2.000000
70	29	3	2.000000
70	30	3	1.000000
70	31	3	1.000000
70	32	3	1.000000
70	33	3	2.000000
70	34	3	2.000000
70	35	3	2.000000
70	36	3	2.000000
70	37	3	2.000000
70	38	3	2.000000
70	39	3	2.000000
70	40	3	2.000000
70	41	3	2.000000
70	42	3	2.000000
70	43	3	2.000000
70	44	3	2.000000
70	45	3	1.000000
70	47	3	2.000000
70	48	3	2.000000
70	49	3	2.000000
70	50	3	2.000000
70	51	3	2.000000
70	52	3	2.000000
70	53	3	2.000000
70	54	3	2.000000
71	23	3	1.000000
71	24	3	1.000000
71	25	3	2.000000
71	26	3	2.000000
71	27	3	2.000000
71	28	3	2.000000
71	29	3	2.000000
71	30	3	2.000000
71	31	3	2.000000
71	32	3	2.000000
71	33	3	2.000000
71	34	3	2.000000
71	35	3	2.000000
71	36	3	2.000000
71	37	3	2.000000
71	38	3	2.000000
71	39	3	2.000000
71	40	3	1.000000
71	41	3	1.000000
71	42	3	1.000000
71	43	3	1.000000
71	44	3	1.000000
71	46	3	1.000000
71	47	3	2.000000
71	48	3	2.000000
71	49	3	2.000000
71	50	3	2.000000
71	51	3	2.000000
71	52	3	2.000000
71	53	3	2.000000
71	54	3	2.000000
72	23	3	2.000000
72	24	3	2.000000
72	25	3	2.000000
72	26	3	2.000000
72	27	3	2.000000
72	28	3	2.000000
72	29	3	2.000000
72	30	3	2.000000
72	31	3	2.000000
72	32	3	2.000000
72	33	3	2.000000
72	34	3	2.000000
72	35	3	2.000000
72	36	3	2.000000
72	37	3	2.000000
72	38	3	2.000000
72	39	3	2.000000
72	40	3	2.000000
72	41	3	2.000000
72	42	3	2.000000
72	43	3	2.000000
72	44	3	2.000000
72	45	3	2.000000
72	46	3	2.000000
72	47	3	2.000000
72	48	3	2.000000
72	49	3	2.000000
72	50	3	2.000000
72	51	3	2.000000
72	52	3	2.000000
72	53	3	2.000000
72	54	3	2.000000
73	22	3	2.000000
73	23	3	2.000000
73	24	3	2.000000
73	25	3	2.000000
73	26	3	2.000000
73	27	3	2.000000
73	28	3	2.000000
73	29	3	2.000000
73	30	3	2.000000
73	31	3	2.000000
73	32	3	2.000000
73	33	3	2.000000
73	34	3	1.000000
73	35	3	2.000000
73	36	3	2.000000
73	37	3	1.000000
73	38	3	2.000000
73	39	3	2.000000
73	40	3	2.000000
73	41	3	2.000000
73	42	3	2.000000
73	43	3	2.000000
73	44	3	2.000000
73	45	3	2.000000
73	46	3	2.000000
73	47	3	2.000000
73	48	3	2.000000
73	49	3	2.000000
73	50	3	2.000000
73	51	3	2.000000
73	52	3	2.000000
73	53	3	2.000000
74	18	3	2.000000
74	22	3	2.000000
74	23	3	2.000000
74	24	3	2.000000
74	25	3	2.000000
74	26	3	2.000000
74	27	3	2.000000
74	28	3	2.000000
74	29	3	2.000000
74	30	3	2.000000
74	31	3	2.000000
74	32	3	2.000000
74	33	3	2.000000
74	34	3	2.000000
74	35	3	2.000000
74	36	3	2.000000
74	37	3	1.000000
74	38	3	2.000000
74	39	3	2.000000
74	40	3	2.000000
74	41	3	2.000000
74	42	3	2.000000
74	43	3	2.000000
74	44	3	2.000000
74	45	3	2.000000
74	46	3	2.000000
74	47	3	2.000000
74	48	3	2.000000
74	49	3	2.000000
74	50	3	2.000000
74	51	3	2.000000
74	52	3	2.000000
74	53	3	1.000000
75	18	3	2.000000
75	22	3	1.000000
75	23	3	2.000000
75	24	3	2.000000
75	25	3	2.000000
75	26	3	2.000000
75	27	3	2.000000
75	28	3	2.000000
75	29	3	2.000000
75	30	3	2.000000
75	31	3	2.000000
75	32	3	2.000000
75	33	3	2.000000
75	34	3	2.000000
75	35	3	2.000000
75	36	3	2.000000
75	37	3	2.000000
75	38	3	2.000000
75	39	3	2.000000
75	40	3	2.000000
75	41	3	2.000000
75	42	3	2.000000
75	43	3	2.000000
75	44	3	2.000000
75	45	3	2.000000
75	46	3	1.000000
75	47	3	2.000000
75	48	3	2.000000
75	49	3	2.000000
75	50	3	1.000000
76	18	3	1.000000
76	22	3	2.000000
76	23	3	2.000000
76	24	3	2.000000
76	25	3	2.000000
76	26	3	2.000000
76	27	3	2.000000
76	28	3	2.000000
76	29	3	2.000000
76	30	3	2.000000
76	31	3	2.000000
76	32	3	2.000000
76	33	3	2.000000
76	34	3	2.000000
76	35	3	2.000000
76	36	3	2.000000
76	37	3	2.000000
76	38	3	2.000000
76	39	3	2.000000
76	40	3	2.000000
76	41	3	2.000000
76	42	3	2.000000
76	43	3	2.000000
76	44	3	2.000000
76	45	3	2.000000
76	46	3	1.000000
76	47	3	1.000000
76	48	3	1.000000
76	49	3	1.000000
77	18	3	1.000000
77	22	3	2.000000
77	23	3	2.000000
77	24	3	2.000000
77	25	3	2.000000
77	26	3	2.000000
77	27	3	2.000000
77	28	3	2.000000
77	29	3	2.000000
77	30	3	2.000000
77	31	3	2.000000
77	32	3	2.000000
77	33	3	2.000000
77	34	3	2.000000
77	35	3	2.000000
77	36	3	2.000000
77	37	3	2.000000
77	38	3	2.000000
77	39	3	2.000000
77	40	3	2.000000
77	41	3	2.000000
77	42	3	2.000000
77	43	3	2.000000
77	44	3	2.000000
77	45	3	2.000000
77	46	3	2.000000
77	47	3	2.000000
77	48	3	1.000000
77	49	3	1.000000
78	21	3	2.000000
78	22	3	2.000000
78	23	3	2.000000
78	24	3	2.000000
78	25	3	2.000000
78	26	3	2.000000
78	27	3	2.000000
78	28	3	2.000000
78	29	3	2.000000
78	30	3	2.000000
78	31	3	2.000000
78	32	3	2.000000
78	33	3	2.000000
78	34	3	2.000000
78	35	3	2.000000
78	36	3	2.000000
78	37	3	2.000000
78	38	3	2.000000
78	39	3	2.000000
78	40	3	2.000000
78	41	3	2.000000
78	42	3	2.000000
78	43	3	2.000000
78	44	3	2.000000
78	45	3	2.000000
78	46	3	2.000000
78	47	3	2.000000
78	48	3	2.000000
78	49	3	1.000000
79	21	3	1.000000
79	22	3	1.000000
79	23	3	1.000000
79	24	3	2.000000
79	25	3	2.000000
79	26	3	2.000000
79	27	3	2.000000
79	28	3	2.000000
79	29	3	2.000000
79	30	3	2.000000
79	31	3	2.000000
79	32	3	2.000000
79	33	3	2.000000
79	34	3	2.000000
79	35	3	2.000000
79	36	3	2.000000
79	37	3	2.000000
79	38	3	2.000000
79	39	3	2.000000
79	40	3	2.000000
79	41	3	2.000000
79	42	3	2.000000
79	43	3	2.000000
79	44	3	2.000000
79	45	3	2.000000
79	46	3	2.000000
79	47	3	2.000000
79	48	3	2.000000
79	49	3	2.000000
79	50	3	1.000000
80	21	3	1.000000
80	22	3	1.000000
80	23	3	1.000000
80	24	3	1.000000
80	25	3	2.000000
80	26	3	2.000000
80	27	3	2.000000
80	28	3	2.000000
80	29	3	2.000000
80	30	3	2.000000
80	31	3	2.000000
80	32	3	2.000000
80	33	3	2.000000
80	34	3	2.000000
80	35	3	2.000000
80	36	3	2.000000
80	37	3	2.000000
80	38	3	2.000000
80	39	3	2.000000
80	40	3	2.000000
80	41	3	2.000000
80	42	3	2.000000
80	43	3	2.000000
80	44	3	2.000000
80	45	3	2.000000
80	46	3	2.000000
80	47	3	2.000000
80	48	3	2.000000
80	49	3	2.000000
80	50	3	1.000000
80	51	3	1.000000
81	19	3	1.000000
81	21	3	1.000000
81	22	3	1.000000
81	23	3	1.000000
81	24	3	1.000000
81	25	3	1.000000
81	26	3	2.000000
81	27	3	2.000000
81	28	3	2.000000
81	29	3	2.000000
81	30	3	2.000000
81	31	3	2.000000
81	32	3	2.000000
81	33	3	2.000000
81	34	3	2.000000
81	35	3	2.000000
81	36	3	2.000000
81	37	3	2.000000
81	38	3	2.000000
81	39	3	2.000000
81	40	3	2.000000
81	41	3	2.000000
81	42	3	2.000000
81	43	3	2.000000
81	44	3	2.000000
81	45	3	2.000000
81	46	3	2.000000
81	47	3	2.000000
81	48	3	2.000000
81	49	3	1.000000
81	50	3	1.000000
82	19	3	2.000000
82	21	3	1.000000
82	22	3	1.000000
82	23	3	1.000000
82	24	3	1.000000
82	25	3	2.000000
82	26	3	2.000000
82	27	3	2.000000
82	28	3	2.000000
82	29	3	2.000000
82	30	3	2.000000
82	31	3	2.000000
82	32	3	2.000000
82	33	3	2.000000
82	34	3	2.000000
82	35	3	2.000000
82	36	3	2.000000
82	37	3	2.000000
82	38	3	2.000000
82	39	3	2.000000
82	40	3	2.000000
82	41	3	2.000000
82	42	3	2.000000
82	43	3	2.000000
82	44	3	2.000000
82	45	3	2.000000
82	46	3	2.000000
82	47	3	1.000000
82	48	3	1.000000
82	49	3	1.000000
82	50	3	1.000000
82	52	3	1.000000
83	19	3	1.000000
83	20	3	1.000000
83	21	3	1.000000
83	22	3	1.000000
83	23	3	1.000000
83	24	3	1.000000
83	25	3	2.000000
83	26	3	2.000000
83	27	3	2.000000
83	28	3	2.000000
83	29	3	2.000000
83	30	3	2.000000
83	31	3	2.000000
83	32	3	2.000000
83	33	3	2.000000
83	34	3	2.000000
83	35	3	2.000000
83	36	3	2.000000
83	37	3	2.000000
83	38	3	2.000000
83	39	3	2.000000
83	40	3	2.000000
83	41	3	2.000000
83	42	3	2.000000
83	43	3	2.000000
83	44	3	2.000000
83	45	3	2.000000
83	46	3	2.000000
83	47	3	2.000000
83	48	3	2.000000
83	49	3	1.000000
83	50	3	1.000000
83	52	3	2.000000
84	19	3	1.000000
84	20	3	1.000000
84	21	3	1.000000
84	22	3	1.000000
84	23	3	1.000000
84	24	3	1.000000
84	25	3	1.000000
84	26	3	2.000000
84	27	3	2.000000
84	28	3	2.000000
84	29	3	2.000000
84	30	3	2.000000
84	31	3	2.000000
84	32	3	2.000000
84	33	3	2.000000
84	34	3	2.000000
84	35	3	2.000000
84	36	3	2.000000
84	37	3	2.000000
84	38	3	2.000000
84	39	3	2.000000
84	40	3	2.000000
84	41	3	2.000000
84	42	3	2.000000
84	43	3	2.000000
84	44	3	2.000000
84	45	3	2.000000
84	46	3	2.000000
84	47	3	2.000000
84	48	3	2.000000
84	49	3	1.000000
84	51	3	1.000000
84	52	3	2.000000
84	53	3	1.000000
85	19	3	1.000000
85	22	3	1.000000
85	23	3	1.000000
85	24	3	1.000000
85	25	3	1.000000
85	26	3	2.000000
85	27	3	2.000000
85	28	3	2.000000
85	29	3	2.000000
85	30	3	2.000000
85	31	3	2.000000
85	32	3	2.000000
85	33	3	2.000000
85	34	3	2.000000
85	35	3	2.000000
85	36	3	2.000000
85	37	3	2.000000
85	38	3	2.000000
85	39	3	2.000000
85	40	3	2.000000
85	41	3	2.000000
85	42	3	2.000000
85	43	3	2.000000
85	44	3	2.000000
85	45	3	2.000000
85	46	3	2.000000
85	47	3	1.000000
85	48	3	2.000000
85	49	3	1.000000
85	51	3	1.000000
86	23	3	1.000000
86	24	3	1.000000
86	25	3	1.000000
86	26	3	1.000000
86	27	3	2.000000
86	28	3	2.000000
86	29	3	2.000000
86	30	3	2.000000
86	31	3	2.000000
86	32	3	2.000000
86	33	3	2.000000
86	34	3	2.000000
86	35	3	2.000000
86	36	3	2.000000
86	37	3	2.000000
86	38	3	2.000000
86	39	3	2.000000
86	40	3	2.000000
86	41	3	2.000000
86	42	3	2.000000
86	43	3	2.000000
86	44	3	2.000000
86	45	3	2.000000
86	46	3	2.000000
86	47	3	1.000000
86	48	3	1.000000
87	20	3	1.000000
87	21	3	1.000000
87	23	3	1.000000
87	24	3	1.000000
87	25	3	1.000000
87	26	3	1.000000
87	27	3	2.000000
87	28	3	2.000000
87	29	3	2.000000
87	30	3	2.000000
87	31	3	2.000000
87	32	3	2.000000
87	33	3	2.000000
87	34	3	2.000000
87	35	3	2.000000
87	36	3	2.000000
87	37	3	2.000000
87	38	3	2.000000
87	39	3	2.000000
87	40	3	2.000000
87	41	3	2.000000
87	42	3	2.000000
87	43	3	2.000000
87	44	3	2.000000
87	45	3	2.000000
87	46	3	2.000000
87	47	3	1.000000
87	48	3	1.000000
87	49	3	1.000000
88	20	3	1.000000
88	21	3	1.000000
88	25	3	1.000000
88	26	3	1.000000
88	27	3	1.000000
88	28	3	2.000000
88	29	3	2.000000
88	30	3	2.000000
88	31	3	2.000000
88	32	3	2.000000
88	33	3	2.000000
88	34	3	2.000000
88	35	3	2.000000
88	36	3	2.000000
88	37	3	2.000000
88	38	3	2.000000
88	39	3	2.000000
88	40	3	2.000000
88	41	3	2.000000
88	42	3	2.000000
88	43	3	2.000000
88	44	3	2.000000
88	45	3	2.000000
88	46	3	2.000000
88	47	3	1.000000
88	48	3	1.000000
89	21	3	2.000000
89	24	3	1.000000
89	25	3	1.000000
89	26	3	1.000000
89	27	3	1.000000
89	28	3	2.000000
89	29	3	2.000000
89	30	3	2.000000
89	31	3	2.000000
89	32	3	2.000000
89	33	3	2.000000
89	34	3	2.000000
89	35	3	2.000000
89	36	3	2.000000
89	37	3	2.000000
89	38	3	2.000000
89	39	3	2.000000
89	40	3	2.000000
89	41	3	2.000000
89	42	3	2.000000
89	43	3	2.000000
89	44	3	2.000000
89	45	3	2.000000
89	46	3	2.000000
89	47	3	1.000000
89	48	3	1.000000
90	22	3	1.000000
90	25	3	1.000000
90	26	3	1.000000
90	27	3	1.000000
90	28	3	1.000000
90	29	3	2.000000
90	30	3	2.000000
90	31	3	2.000000
90	32	3	2.000000
90	33	3	2.000000
90	34	3	2.000000
90	35	3	2.000000
90	36	3	2.000000
90	37	3	2.000000
90	38	3	2.000000
90	39	3	2.000000
90	40	3	2.000000
90	41	3	2.000000
90	42	3	2.000000
90	43	3	2.000000
90	44	3	2.000000
90	45	3	1.000000
90	46	3	1.000000
90	47	3	1.000000
91	25	3	2.000000
91	26	3	1.000000
91	27	3	1.000000
91	28	3	1.000000
91	29	3	1.000000
91	30	3	2.000000
91	31	3	2.000000
91	32	3	2.000000
91	33	3	2.000000
91	34	3	2.000000
91	35	3	2.000000
91	36	3	2.000000
91	37	3	2.000000
91	38	3	2.000000
91	39	3	2.000000
91	40	3	2.000000
91	41	3	2.000000
91	42	3	2.000000
91	43	3	2.000000
91	44	3	2.000000
91	45	3	1.000000
91	46	3	1.000000
92	26	3	1.000000
92	27	3	1.000000
92	28	3	1.000000
92	29	3	1.000000
92	30	3	2.000000
92	31	3	2.000000
92	32	3	2.000000
92	33	3	2.000000
92	34	3	2.000000
92	35	3	2.000000
92	36	3	2.000000
92	37	3	2.000000
92	38	3	2.000000
92	39	3	2.000000
92	40	3	2.000000
92	41	3	2.000000
92	42	3	2.000000
92	43	3	2.000000
92	44	3	1.000000
92	45	3	1.000000
93	26	3	2.000000
93	27	3	1.000000
93	28	3	1.000000
93	29	3	1.000000
93	30	3	1.000000
93	31	3	1.000000
93	32	3	1.000000
93	33	3	2.000000
93	34	3	2.000000
93	35	3	2.000000
93	36	3	2.000000
93	37	3	2.000000
93	38	3	2.000000
93	39	3	2.000000
93	40	3	2.000000
93	41	3	2.000000
93	42	3	1.000000
93	43	3	1.000000
93	44	3	1.000000
94	28	3	1.000000
94	29	3	1.000000
94	30	3	1.000000
94	31	3	1.000000
94	32	3	1.000000
94	33	3	2.000000
94	34	3	2.000000
94	35	3	2.000000
94	36	3	2.000000
94	37	3	2.000000
94	38	3	2.000000
94	39	3	2.000000
94	40	3	2.000000
94	41	3	1.000000
94	42	3	2.000000
94	43	3	1.000000
95	28	3	2.000000
95	30	3	1.000000
95	31	3	1.000000
95	32	3	1.000000
95	33	3	1.000000
95	34	3	1.000000
95	35	3	2.000000
95	36	3	2.000000
95	37	3	2.000000
95	38	3	1.000000
95	39	3	1.000000
95	40	3	1.000000
95	41	3	2.000000
95	42	3	1.000000
96	29	3	2.000000
96	34	3	1.000000
96	35	3	1.000000
96	36	3	1.000000
96	37	3	1.000000
96	38	3	1.000000
96	39	3	1.000000
96	40	3	1.000000
96	41	3	1.000000
96	43	3	1.000000
96	44	3	1.000000
37	40	4	1.000000
37	41	4	1.000000
40	37	4	1.000000
41	36	4	1.000000
41	40	4	1.000000
41	41	4	1.000000
41	42	4	1.000000
41	67	4	1.000000
41	68	4	1.000000
42	29	4	1.000000
42	34	4	1.000000
42	35	4	1.000000
42	36	4	1.000000
42	37	4	1.000000
42	38	4	1.000000
42	39	4	2.000000
42	40	4	1.000000
42	41	4	1.000000
42	42	4	2.000000
42	43	4	2.000000
42	44	4	1.000000
42	45	4	1.000000
42	72	4	1.000000
43	28	4	2.000000
43	32	4	1.000000
43	33	4	1.000000
43	34	4	1.000000
43	35	4	1.000000
43	36	4	2.000000
43	37	4	2.000000
43	38	4	1.000000
43	39	4	2.000000
43	40	4	2.000000
43	41	4	2.000000
43	42	4	1.000000
43	43	4	1.000000
43	44	4	1.000000
43	73	4	2.000000
43	74	4	2.000000
44	27	4	1.000000
44	28	4	1.000000
44	29	4	1.000000
44	31	4	1.000000
44	32	4	1.000000
44	33	4	1.000000
44	34	4	2.000000
44	35	4	1.000000
44	36	4	1.000000
44	37	4	2.000000
44	38	4	2.000000
44	39	4	1.000000
44	40	4	2.000000
44	41	4	2.000000
44	42	4	1.000000
44	43	4	1.000000
44	44	4	1.000000
44	45	4	1.000000
44	47	4	1.000000
44	65	4	1.000000
44	66	4	2.000000
44	67	4	1.000000
44	68	4	1.000000
44	73	4	2.000000
45	25	4	1.000000
45	26	4	1.000000
45	27	4	1.000000
45	28	4	1.000000
45	31	4	1.000000
45	32	4	1.000000
45	33	4	1.000000
45	34	4	2.000000
45	35	4	2.000000
45	36	4	2.000000
45	37	4	2.000000
45	38	4	1.000000
45	39	4	2.000000
45	40	4	2.000000
45	41	4	2.000000
45	42	4	1.000000
45	43	4	1.000000
45	44	4	1.000000
45	45	4	1.000000
45	46	4	2.000000
45	47	4	1.000000
45	48	4	1.000000
45	64	4	1.000000
45	65	4	2.000000
45	66	4	2.000000
45	67	4	1.000000
45	68	4	1.000000
45	69	4	1.000000
45	72	4	1.000000
45	73	4	1.000000
45	74	4	1.000000
45	75	4	1.000000
46	24	4	1.000000
46	25	4	1.000000
46	26	4	1.000000
46	27	4	1.000000
46	31	4	1.000000
46	32	4	1.000000
46	33	4	2.000000
46	34	4	2.000000
46	35	4	2.000000
46	36	4	2.000000
46	37	4	2.000000
46	38	4	2.000000
46	39	4	2.000000
46	40	4	2.000000
46	41	4	2.000000
46	42	4	2.000000
46	43	4	1.000000
46	44	4	1.000000
46	45	4	2.000000
46	46	4	2.000000
46	47	4	2.000000
46	48	4	1.000000
46	64	4	1.000000
46	65	4	2.000000
46	66	4	1.000000
46	67	4	2.000000
46	68	4	1.000000
46	69	4	1.000000
46	70	4	1.000000
46	71	4	1.000000
46	72	4	1.000000
46	73	4	1.000000
46	74	4	1.000000
46	75	4	1.000000
47	24	4	1.000000
47	25	4	1.000000
47	26	4	1.000000
47	30	4	1.000000
47	31	4	1.000000
47	32	4	2.000000
47	33	4	2.000000
47	34	4	2.000000
47	35	4	2.000000
47	36	4	2.000000
47	37	4	2.000000
47	38	4	2.000000
47	39	4	2.000000
47	40	4	2.000000
47	41	4	2.000000
47	42	4	2.000000
47	43	4	2.000000
47	44	4	2.000000
47	45	4	2.000000
47	46	4	2.000000
47	47	4	1.000000
47	48	4	1.000000
47	64	4	2.000000
47	65	4	2.000000
47	66	4	2.000000
47	67	4	2.000000
47	68	4	2.000000
47	69	4	2.000000
47	70	4	1.000000
47	71	4	1.000000
47	72	4	1.000000
47	73	4	1.000000
47	74	4	1.000000
48	23	4	1.000000
48	24	4	1.000000
48	25	4	1.000000
48	26	4	1.000000
48	29	4	1.000000
48	30	4	2.000000
48	31	4	2.000000
48	32	4	2.000000
48	33	4	2.000000
48	34	4	2.000000
48	35	4	2.000000
48	36	4	2.000000
48	37	4	2.000000
48	38	4	2.000000
48	39	4	2.000000
48	40	4	2.000000
48	41	4	2.000000
48	42	4	2.000000
48	43	4	2.000000
48	44	4	2.000000
48	45	4	2.000000
48	46	4	2.000000
48	47	4	1.000000
48	48	4	1.000000
48	64	4	2.000000
48	65	4	2.000000
48	66	4	2.000000
48	67	4	2.000000
48	68	4	2.000000
48	69	4	2.000000
48	70	4	1.000000
48	71	4	1.000000
48	72	4	1.000000
48	73	4	1.000000
48	74	4	1.000000
49	23	4	1.000000
49	24	4	1.000000
49	25	4	1.000000
49	26	4	1.000000
49	27	4	1.000000
49	29	4	1.000000
49	30	4	2.000000
49	31	4	2.000000
49	32	4	2.000000
49	33	4	2.000000
49	34	4	2.000000
49	35	4	2.000000
49	36	4	2.000000
49	37	4	2.000000
49	38	4	2.000000
49	39	4	2.000000
49	40	4	2.000000
49	41	4	2.000000
49	42	4	2.000000
49	43	4	2.000000
49	44	4	2.000000
49	45	4	2.000000
49	46	4	2.000000
49	47	4	2.000000
49	48	4	1.000000
49	49	4	1.000000
49	64	4	1.000000
49	65	4	2.000000
49	67	4	2.000000
49	68	4	2.000000
49	69	4	2.000000
49	70	4	1.000000
49	71	4	1.000000
49	72	4	1.000000
49	73	4	2.000000
49	74	4	1.000000
50	22	4	1.000000
50	23	4	1.000000
50	24	4	1.000000
50	25	4	1.000000
50	26	4	1.000000
50	27	4	1.000000
50	28	4	1.000000
50	29	4	2.000000
50	30	4	2.000000
50	31	4	2.000000
50	32	4	2.000000
50	33	4	2.000000
50	34	4	2.000000
50	35	4	2.000000
50	36	4	2.000000
50	37	4	2.000000
50	38	4	2.000000
50	39	4	2.000000
50	40	4	2.000000
50	41	4	2.000000
50	42	4	2.000000
50	43	4	2.000000
50	44	4	2.000000
50	45	4	2.000000
50	46	4	2.000000
50	47	4	2.000000
50	48	4	2.000000
50	49	4	2.000000
50	50	4	1.000000
50	64	4	1.000000
50	65	4	2.000000
50	66	4	2.000000
50	67	4	2.000000
50	68	4	2.000000
50	69	4	1.000000
50	70	4	1.000000
50	71	4	1.000000
50	72	4	1.000000
50	73	4	1.000000
50	74	4	1.000000
50	75	4	1.000000
50	76	4	1.000000
51	22	4	1.000000
51	23	4	2.000000
51	24	4	1.000000
51	25	4	1.000000
51	26	4	1.000000
51	27	4	1.000000
51	28	4	2.000000
51	29	4	2.000000
51	30	4	2.000000
51	31	4	2.000000
51	32	4	2.000000
51	33	4	2.000000
51	34	4	2.000000
51	35	4	2.000000
51	36	4	2.000000
51	37	4	2.000000
51	38	4	2.000000
51	39	4	2.000000
51	40	4	2.000000
51	41	4	2.000000
51	42	4	2.000000
51	43	4	2.000000
51	44	4	2.000000
51	45	4	2.000000
51	46	4	2.000000
51	47	4	2.000000
51	48	4	2.000000
51	49	4	2.000000
51	50	4	1.000000
51	65	4	2.000000
51	66	4	2.000000
51	67	4	2.000000
51	68	4	2.000000
51	69	4	1.000000
51	71	4	1.000000
51	72	4	1.000000
51	73	4	1.000000
51	74	4	1.000000
51	75	4	1.000000
51	76	4	2.000000
52	21	4	1.000000
52	22	4	2.000000
52	23	4	2.000000
52	24	4	1.000000
52	25	4	1.000000
52	26	4	1.000000
52	27	4	1.000000
52	28	4	2.000000
52	29	4	2.000000
52	30	4	2.000000
52	31	4	2.000000
52	32	4	2.000000
52	33	4	2.000000
52	34	4	2.000000
52	35	4	2.000000
52	36	4	2.000000
52	37	4	2.000000
52	38	4	2.000000
52	39	4	2.000000
52	40	4	2.000000
52	41	4	2.000000
52	42	4	2.000000
52	43	4	2.000000
52	44	4	2.000000
52	45	4	2.000000
52	46	4	2.000000
52	47	4	2.000000
52	48	4	1.000000
52	49	4	1.000000
52	50	4	1.000000
52	65	4	1.000000
52	66	4	1.000000
52	67	4	1.000000
52	68	4	2.000000
52	69	4	1.000000
52	70	4	1.000000
52	71	4	1.000000
52	72	4	2.000000
52	73	4	2.000000
52	74	4	1.000000
52	75	4	1.000000
52	76	4	2.000000
53	17	4	1.000000
53	20	4	1.000000
53	21	4	2.000000
53	22	4	2.000000
53	23	4	1.000000
53	24	4	1.000000
53	25	4	1.000000
53	26	4	1.000000
53	27	4	2.000000
53	28	4	2.000000
53	29	4	2.000000
53	30	4	2.000000
53	31	4	2.000000
53	32	4	2.000000
53	33	4	2.000000
53	34	4	2.000000
53	35	4	2.000000
53	36	4	2.000000
53	37	4	2.000000
53	38	4	2.000000
53	39	4	2.000000
53	40	4	2.000000
53	41	4	2.000000
53	42	4	2.000000
53	43	4	2.000000
53	44	4	2.000000
53	45	4	2.000000
53	46	4	2.000000
53	47	4	2.000000
53	48	4	2.000000
53	49	4	2.000000
53	50	4	1.000000
53	51	4	1.000000
53	60	4	2.000000
53	65	4	2.000000
53	66	4	1.000000
53	67	4	1.000000
53	68	4	1.000000
53	69	4	1.000000
53	70	4	2.000000
53	71	4	2.000000
53	72	4	2.000000
53	73	4	1.000000
53	74	4	1.000000
53	75	4	1.000000
54	17	4	1.000000
54	19	4	1.000000
54	20	4	1.000000
54	21	4	2.000000
54	22	4	1.000000
54	23	4	1.000000
54	24	4	1.000000
54	25	4	1.000000
54	26	4	1.000000
54	27	4	2.000000
54	28	4	2.000000
54	29	4	2.000000
54	30	4	2.000000
