tmax	ymax	d	a
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
3.488582	2.288674	7.000000	0.451270	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
0.138417	27.419479	21.000000	0.015194	
21.849420	9.546685	0.000000	67.639109	
20.697346	5.881890	0.022554	99.999950	
6.382560	8.601703	15.479278	5.183957	
5.099079	11.844684	17.209035	3.326539	
6.314553	10.445030	15.751850	4.706162	
5.999452	7.808877	16.147242	3.055600	
3.150692	2.676347	19.449610	1.190534	
19.370414	1.740815	4.593455	22.421784	
2.809375	4.507455	19.772676	0.648419	
3.131212	6.165976	19.161641	1.155588	
6.764952	6.816068	15.561115	4.636911	
0.340817	6.717031	19.999996	0.042509	
4.850036	4.843123	17.942754	1.119785	
4.414877	6.985581	17.948925	1.683459	
0.033565	8.940398	22.000000	0.008254	
5.475325	4.432966	18.148783	2.950043	
3.900581	5.066492	18.785412	2.312650	
7.016400	9.808096	15.250568	7.832516	
7.384977	16.570833	14.560191	2.853251	
7.444819	22.173889	14.747373	3.427023	
3.780402	7.831312	18.513993	1.211883	
4.896776	5.701269	17.317039	3.725437	
15.771183	6.584327	6.246068	41.838380	
18.070171	8.036864	4.792133	37.174207	
10.522991	8.112356	12.864306	11.487800	
7.381813	7.065632	15.825943	4.024065	
8.538427	4.118452	14.532020	4.738129	
3.453468	3.971999	17.687422	1.167641	
4.198029	5.330897	17.636928	1.841102	
2.480903	3.804346	19.000005	0.645599	
3.057318	3.244302	18.786110	1.441223	
6.444437	6.124348	15.631644	5.079451	
5.898854	8.235377	16.311406	3.134069	
8.684445	10.171484	13.864935	5.102391	
0.936552	8.114799	18.999995	0.146890	
4.167157	6.981598	17.336536	2.510441	
6.226397	6.379116	16.393175	2.532669	
6.906133	9.617300	15.177413	6.588582	
8.990490	24.016218	12.667487	7.994394	
2.823019	13.132481	18.077095	1.016324	
22.897235	1.050820	0.000114	78.074002	
2.427172	6.705460	20.052432	1.000817	
6.142124	31.472474	16.475361	4.593858	
1.087307	58.134022	18.997358	0.128569	
1.386737	23.719005	18.999997	0.066057	
0.604141	27.753493	18.000000	0.029145	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
19.161264	7.526356	0.000000	4.520890	
21.180880	6.720897	0.000000	4.530943	
22.329137	8.593596	0.000001	11.375556	
5.007828	11.350521	16.673372	1.315292	
22.959035	9.469298	0.000000	11.787242	
22.393015	12.777940	0.000003	19.271770	
7.774428	11.598355	13.663886	4.862610	
5.595595	13.857649	15.789720	2.621846	
1.846582	15.420660	18.832853	0.252955	
NaN	NaN	NaN	NaN	
6.976590	14.897200	14.598303	5.349748	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
21.458715	5.128444	0.000044	82.540787	
20.383765	5.199326	1.881623	99.999081	
2.947829	11.720443	18.945217	0.419668	
5.744983	35.265676	18.180354	2.288994	
4.726575	23.877276	18.593141	1.483501	
4.728676	12.396682	17.816660	1.848804	
5.641243	15.316823	16.913632	2.555530	
8.362026	11.826058	14.234612	7.218956	
9.514052	9.606364	12.926404	10.445745	
5.786076	11.680258	16.319700	3.255241	
6.448005	4.130909	16.036876	4.935537	
1.228577	1.221219	22.000000	0.259181	
5.830034	4.917207	17.646728	3.161740	
0.555705	6.793007	19.999410	0.076330	
4.289467	9.807899	17.194535	1.522663	
5.921142	6.297953	16.933050	2.939070	
3.037744	4.466841	19.457774	1.075291	
5.834908	4.943017	16.885637	2.446056	
15.716647	3.452357	7.714241	22.145114	
6.689179	3.783805	15.489873	4.600228	
3.902294	5.153144	18.429856	1.553092	
7.207612	5.013688	15.484464	7.953445	
8.774621	9.092212	13.705517	7.173516	
2.955221	17.797259	18.727695	0.813296	
3.434799	9.266748	18.471325	1.431857	
21.600696	3.706865	1.096499	99.999987	
4.212604	5.919472	17.375444	2.578392	
4.668913	5.922471	17.601274	1.515129	
6.730970	4.246941	16.428257	4.008233	
2.515337	2.940131	18.945457	0.420866	
7.280910	5.591929	14.637124	2.293658	
6.414755	5.350869	15.709880	4.004850	
9.769885	5.806508	13.372401	7.148566	
9.346475	7.789891	12.592241	9.980141	
8.509903	10.235439	13.151477	7.463371	
7.865241	11.953231	14.198143	4.714826	
4.995082	11.570075	16.585896	1.825194	
3.780606	6.578750	15.971499	0.191645	
18.008314	6.177847	2.379796	0.648953	
21.124871	9.416819	0.000000	1.540017	
0.158957	11.796428	19.000000	0.019388	
8.296062	18.507902	13.084734	7.599445	
21.152096	23.150476	0.000001	53.826423	
1.517859	5.629941	5.000000	0.004210	
9.558894	6.852429	14.721691	0.904876	
5.517910	26.810503	17.511186	2.107693	
0.040431	45.530121	22.000000	0.005498	
3.116001	24.812719	18.830308	0.466052	
4.904452	12.818407	18.624116	1.562070	
6.199738	30.382198	17.670015	2.156359	
0.128174	42.430276	20.000000	0.013712	
2.768932	18.442091	17.636237	0.862189	
9.551781	14.364439	11.722987	8.896576	
11.588376	1.287196	8.000001	0.003136	
5.816602	15.962360	15.252687	2.543896	
2.004952	21.136873	18.617237	0.422460	
4.623255	17.025483	16.420521	1.277798	
4.846580	15.577566	16.083018	1.466625	
14.460719	12.645133	7.058777	23.742062	
4.730686	8.042630	16.623039	2.059407	
7.877145	7.410802	14.073377	5.169078	
NaN	NaN	NaN	NaN	
3.312156	16.351712	18.160245	0.822784	
3.123432	9.706982	17.863655	0.606187	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
4.295012	5.169739	17.333568	0.769850	
4.824319	4.614836	16.817328	6.299396	
1.433051	5.199358	19.858174	1.262437	
3.549231	3.877101	18.666855	4.517535	
23.252567	5.755514	0.000030	81.977377	
8.115982	12.471515	15.416123	5.281500	
4.995357	14.892434	18.616660	1.481157	
3.063917	9.930156	19.767651	0.779667	
6.519637	9.211289	16.375309	3.952102	
3.775375	10.203029	18.625344	1.022721	
3.851999	9.060624	18.382073	1.571934	
4.981719	8.189817	17.245315	3.125134	
6.451892	5.985679	16.308043	4.150253	
0.123966	3.741222	22.000000	0.024306	
4.540223	3.707483	18.980155	2.871877	
3.319911	6.138897	18.674771	1.150794	
4.792904	7.643823	17.167283	1.620737	
0.763004	6.266332	20.850467	0.129200	
2.039521	4.285906	19.968113	0.363385	
8.465829	4.314240	15.818409	3.888228	
5.339276	4.150126	18.231194	2.152214	
2.949723	5.017888	18.864334	0.677975	
0.445128	7.056358	20.999154	0.082583	
3.472449	4.925238	19.080047	1.515071	
1.453992	7.052749	19.777288	0.240570	
5.123371	9.890268	17.423891	1.894443	
6.421676	6.232213	15.843817	4.797167	
0.052222	3.297178	21.000000	0.007734	
9.029802	2.991819	14.844909	3.537569	
4.343606	1.868826	18.991778	0.963905	
8.319796	4.494307	15.019966	7.905206	
9.514613	3.190858	13.454065	0.684531	
3.252989	3.199629	18.956601	1.404506	
6.580311	8.384957	15.362919	5.423350	
19.897759	3.666385	0.410209	3.261163	
21.660985	7.120217	0.000010	61.513134	
4.486524	8.182543	16.295941	1.790396	
3.745845	5.282671	17.674148	1.412686	
18.608156	4.912219	0.000000	1.276337	
5.693837	4.387602	2.985035	0.156590	
20.058120	5.092048	3.999985	0.133400	
6.894009	12.157700	11.600118	0.234198	
5.166848	9.639432	6.793359	0.121993	
5.612705	15.784593	14.832473	0.440926	
0.168496	18.942315	19.000000	0.011954	
21.677057	10.536913	0.000000	2.638229	
5.451442	19.464930	16.864333	1.647193	
6.781128	28.415990	15.500435	2.647213	
7.369756	21.984904	14.842978	3.175799	
5.931969	6.751895	17.160116	1.737872	
3.047965	6.298245	18.893297	0.519755	
4.956287	10.777207	17.663622	1.673819	
6.424748	22.285823	16.924969	2.817863	
4.734413	16.729931	17.511803	1.377160	
5.020039	11.404461	16.631395	1.805279	
5.278008	10.784304	15.697880	3.622697	
6.438172	12.879686	14.796418	5.691221	
4.988220	15.351636	16.191252	2.461430	
4.871573	16.276442	16.215145	1.927935	
6.003569	12.001417	15.569694	2.770958	
8.595172	9.180807	13.198291	8.083781	
6.864686	9.948203	14.683632	3.928558	
2.593868	5.790731	18.584116	1.459946	
NaN	NaN	NaN	NaN	
2.510435	14.350775	17.945728	0.363464	
0.375066	10.909575	18.000000	0.024064	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
0.215142	7.976352	20.000000	0.024537	
5.695105	5.001164	16.473452	6.094235	
9.625229	3.734274	12.899502	39.064430	
11.349368	0.731983	8.670720	1.584792	
4.978932	0.728477	9.000000	0.171181	
10.188741	11.704132	12.032619	12.476582	
4.117457	11.605049	17.715286	2.080996	
4.556892	5.575649	18.733761	1.236853	
4.553843	5.188618	18.364943	1.874509	
2.335120	4.413536	19.261250	1.968247	
3.724285	5.486196	18.399218	2.649781	
3.805710	7.512862	18.242021	2.323331	
6.516404	8.646902	15.746800	5.021467	
6.372556	7.446997	16.288985	3.391304	
2.555298	3.139483	19.927768	0.725690	
3.683559	3.793828	19.221863	1.289795	
4.427916	4.967037	18.613387	1.219861	
3.839486	4.898493	19.261239	0.851497	
4.311959	5.039717	18.698566	1.071239	
5.719978	4.742318	17.678198	1.568862	
6.017352	5.197711	17.311195	2.586075	
3.700257	4.553532	18.944698	1.322418	
4.504762	3.975503	19.216767	1.640634	
8.119653	4.775694	16.304795	3.853139	
2.752945	4.721918	19.249070	0.534002	
2.472123	4.404317	19.624638	0.512249	
12.193339	4.838544	11.531223	14.607052	
2.343238	5.278179	19.743709	0.940122	
2.630926	4.709857	19.858613	0.586380	
8.932967	4.307758	15.826170	3.031053	
8.013740	4.123732	16.007154	2.089196	
3.715248	5.293260	18.661416	1.067402	
76.217161	3.786841	12.000000	0.085801	
2.329533	5.055338	7.000000	0.016639	
15.523188	10.513264	5.919055	32.617431	
8.532178	9.157394	12.314920	9.541602	
20.585366	6.170386	0.000372	44.783434	
12.985784	3.811319	6.784909	0.339125	
0.476809	2.995209	18.000000	0.026410	
0.423583	1.610565	19.000000	0.033502	
33.346583	3.006963	0.000000	5.176177	
29.114713	5.983460	0.000000	2.516830	
22.302117	25.254463	0.000002	50.329523	
5.989888	42.564765	14.865256	4.077773	
6.434207	45.351002	14.716847	5.660641	
5.576887	45.173699	15.362864	3.960908	
4.713057	24.498694	16.665234	1.109498	
5.012858	18.596200	16.787275	1.505697	
9.411539	31.362374	11.845873	9.036612	
16.057116	55.869478	6.332867	21.314149	
3.979653	14.071833	17.419948	0.801443	
6.015017	6.027381	15.702438	5.002813	
3.677912	6.228973	18.616301	1.104826	
9.757059	8.071107	13.786217	7.964351	
7.509604	12.321162	15.343240	4.235301	
5.632458	13.595229	16.595339	1.935666	
5.283068	10.053286	16.186278	2.726556	
8.433768	5.091323	12.844787	9.748284	
4.711209	4.910796	16.289322	1.570499	
7.588732	5.894280	13.443529	6.698231	
6.517674	9.144103	14.979440	4.331591	
7.234268	11.201268	14.473215	3.955534	
5.927708	10.777114	15.528001	1.992117	
10.465138	5.132110	11.246637	1.821445	
1.244477	11.429652	18.999838	0.190476	
1.112795	19.195467	18.968850	0.114051	
2.612236	14.975749	17.992890	0.340304	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
5.897362	8.279935	16.923564	0.506944	
3.263400	8.901788	18.683657	1.408317	
3.286311	6.661827	18.612948	1.966931	
22.776530	4.493650	0.000066	65.095253	
9.324378	3.818163	13.776336	28.394450	
19.084757	4.088479	3.430249	99.999747	
2.556588	5.489272	19.343802	2.125234	
12.776404	11.081356	9.554725	28.385795	
8.514422	16.676477	13.388450	10.250451	
5.035088	7.371572	17.271560	2.706545	
1.915809	4.387406	19.404107	0.332612	
8.636858	7.564792	13.104557	10.094131	
22.445265	6.166979	0.000064	84.209905	
7.926741	6.658928	14.255183	8.430558	
5.426441	8.760868	16.911371	3.458032	
4.197261	7.830704	18.461248	1.627301	
0.820008	3.541450	20.000000	0.086951	
0.496428	4.121088	20.999999	0.058655	
3.686319	4.299051	19.407456	0.697225	
6.723173	2.972998	17.264069	2.908642	
8.144307	3.682468	15.888939	6.504875	
3.493958	4.118896	19.834841	1.469314	
6.954764	4.035632	16.926537	4.165074	
6.572980	2.837059	17.679081	3.802990	
4.665452	3.043086	19.841239	1.745368	
4.196709	3.666294	19.534520	0.656801	
2.745109	2.772492	19.877329	0.647051	
0.590139	2.327491	20.999890	0.107336	
0.452498	4.231922	20.000000	0.028633	
0.077661	7.459454	22.000000	0.012201	
3.037068	5.801085	20.424275	0.890526	
1.726591	4.661550	20.987606	0.149651	
8.240126	5.016192	15.635783	3.165430	
5.074355	6.139419	16.987696	1.072908	
7.635529	3.868189	7.960210	0.081524	
3.139178	8.881777	8.938485	0.072319	
21.720493	27.032277	0.000001	46.046049	
8.729612	28.537795	12.158637	9.279246	
21.076463	24.495064	0.000003	73.140607	
19.117674	10.851927	0.153753	1.715473	
21.244940	9.838750	0.000001	48.740364	
1.792349	3.600448	18.899902	0.483481	
34.188786	3.488436	0.040648	99.999989	
3.665453	16.127957	16.389278	3.287044	
7.957075	47.489999	12.974751	6.208534	
21.545743	50.682554	0.171361	51.894195	
9.337296	35.075480	12.576595	5.824512	
1.015947	29.475656	18.868524	0.133071	
3.464859	20.313320	16.867998	0.337394	
4.796645	21.495749	17.114040	1.110211	
4.680860	20.776126	17.084919	2.563230	
6.315111	51.286961	15.271953	2.679746	
2.542298	59.861116	18.302517	0.854488	
1.090450	21.933107	19.311744	0.285656	
4.942670	9.634120	16.811545	1.119999	
4.838318	6.242542	17.926966	1.750593	
4.835977	7.124851	16.966015	2.659997	
5.321170	13.632471	16.354666	2.460409	
5.960381	14.913883	15.746126	4.179432	
5.878979	9.797051	15.439228	4.792529	
5.377551	6.045429	16.409648	3.790775	
13.445197	4.286343	8.620261	17.923087	
5.913044	8.862553	14.951299	5.089015	
5.784691	10.564643	15.255170	4.556158	
21.966702	9.091158	0.000062	45.255766	
1.830612	9.356187	17.982239	0.182071	
3.449167	13.858927	17.837605	0.691261	
5.462262	19.734354	16.250743	1.567137	
22.558097	13.986883	0.000001	19.508037	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
0.684501	12.004669	19.000000	0.027438	
4.890334	7.907054	17.698623	1.969493	
4.609021	6.920463	17.337998	3.326955	
5.983778	6.164281	16.704016	3.803986	
5.295687	5.554605	17.199744	3.576949	
3.921299	3.546760	17.893195	1.881389	
4.150800	5.220977	18.108368	2.564736	
3.573048	4.298846	18.483416	2.791991	
4.498430	5.905105	17.939348	3.190528	
6.186265	14.860757	15.756762	5.800698	
6.149372	10.533316	15.976639	5.434237	
5.537808	6.133696	17.956600	3.295899	
10.808018	8.112175	11.776550	10.630416	
4.879962	8.115895	17.156935	2.749915	
6.918827	8.881382	16.005896	4.601582	
3.908845	10.246804	18.511970	1.107521	
6.176754	6.616627	16.597420	3.594256	
18.443819	1.781467	4.304335	99.999964	
0.269976	3.209262	20.000000	0.034740	
1.260054	4.526085	19.997925	0.164723	
3.795856	3.427958	18.999705	0.878061	
11.816294	4.086994	12.475264	24.171218	
10.340090	4.458532	14.454135	13.864114	
11.379317	3.579438	13.825584	10.210111	
4.805750	2.571955	19.147977	1.031826	
2.989827	4.433642	21.607022	0.719641	
2.707760	5.985805	21.196997	0.429096	
3.707519	5.146628	19.752293	0.630052	
14.899211	5.045013	10.643552	15.704598	
2.985504	5.450251	20.932062	0.490994	
2.410964	4.457370	20.995524	0.272297	
2.523275	4.361490	20.926503	0.507669	
4.274060	3.692072	19.600589	0.686012	
5.740297	4.673163	17.545803	1.151907	
5.378235	9.347156	16.855635	1.505255	
2.169434	10.463928	19.614700	0.514459	
4.878292	17.955766	16.679790	2.261081	
5.276713	46.548492	15.960250	2.955054	
5.851839	7.056003	16.000000	0.003649	
11.169781	29.248416	10.011845	9.459374	
0.573120	9.137779	17.997904	0.056591	
7.201324	6.396822	13.661110	13.424564	
0.119928	9.050916	20.999092	0.052127	
1.863769	7.666639	18.909340	0.441055	
2.430703	16.617974	17.876584	0.456780	
0.767900	28.024207	18.970169	0.076807	
8.759262	11.112412	16.000000	0.004433	
23.695241	68.028412	0.000000	46.356057	
5.921386	25.499222	16.345528	0.921176	
1.859128	18.278586	19.571345	0.371597	
4.421077	9.776173	17.372810	0.902870	
5.009532	9.751295	17.651395	1.588103	
4.610167	31.746559	16.592513	2.341542	
4.336225	47.195791	16.377292	1.211318	
4.832810	34.734068	16.347157	2.241641	
4.588028	17.592908	16.531916	2.658754	
7.611974	7.219766	14.987756	3.670985	
3.789105	3.633079	18.312112	2.021735	
10.077565	6.700886	11.880703	17.298078	
8.386484	12.729269	13.942497	8.205890	
5.948331	16.223824	15.808806	3.959748	
6.677486	12.092013	15.058698	5.706456	
22.543759	6.484158	0.000050	44.028922	
21.622554	5.501615	0.000003	38.996283	
9.331786	13.676082	12.018600	9.250385	
8.254532	14.882329	13.077382	7.812175	
2.851765	8.730196	17.838035	0.465525	
19.442933	1.417423	0.000000	2.501599	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
4.923236	25.933529	19.263224	0.889450	
6.108293	14.989955	18.066477	2.705064	
9.671588	4.389438	13.331711	11.634021	
5.842258	5.905223	17.290473	3.222976	
5.168950	4.286678	18.384954	2.615048	
0.047054	3.559227	21.000000	0.008561	
2.010923	3.763507	19.723808	0.666251	
6.515492	5.092278	16.722225	4.505590	
21.425685	2.857029	1.808971	99.994723	
5.520842	5.046974	16.749906	5.510495	
4.668482	17.217884	17.221568	3.255452	
5.822651	12.044230	15.988882	4.347967	
10.984753	3.191426	12.423747	6.997115	
4.218393	5.572891	17.653820	2.040417	
4.224190	6.136953	17.701589	2.713655	
3.698994	6.222452	18.744749	1.477859	
7.388947	7.032186	15.572567	4.024724	
23.066733	4.911087	0.000013	62.397960	
12.177967	1.881490	10.224405	25.931823	
7.527795	3.910325	15.456422	3.743822	
0.147339	5.189373	21.000000	0.016789	
1.421231	4.287270	19.962992	0.187882	
8.988881	4.506746	14.195233	6.780062	
4.068263	3.813253	19.596805	1.920964	
3.405955	4.748999	20.567995	0.751296	
1.288376	5.631211	21.981509	0.148454	
4.816790	6.996944	20.603513	1.709911	
7.171438	8.883303	18.551229	4.181663	
5.011030	4.459053	19.369294	2.310424	
24.209151	2.527827	0.000004	21.195417	
8.915298	5.106683	16.794540	2.513147	
5.250783	5.790785	19.497406	1.139325	
8.609324	6.089877	16.449321	3.397356	
6.164762	6.883079	18.416789	2.014381	
4.534219	7.390108	18.873911	1.340408	
5.474366	7.285107	17.155230	2.573131	
10.055884	6.811003	12.730706	7.539031	
6.494171	6.216014	15.823270	3.088915	
5.880180	11.055289	15.641731	4.974209	
5.131913	17.274138	16.046927	2.855833	
4.943530	24.268435	16.160355	2.421558	
5.071618	25.307466	15.962532	2.559898	
4.908442	13.610795	16.306246	2.040857	
1.082767	9.025312	19.828033	0.329864	
16.467713	6.969729	5.746790	33.096745	
5.173518	8.610840	16.354695	2.824262	
2.122833	11.906960	18.688628	0.394174	
5.886991	15.492418	15.601477	3.154670	
5.634278	31.268846	15.024796	4.558738	
6.421979	40.762547	14.299693	4.370121	
13.907454	27.222534	7.374911	24.976951	
3.057112	9.100280	17.703806	1.103803	
11.197013	8.324545	12.875174	5.361994	
4.343127	21.019845	16.713210	1.753884	
5.320712	35.350513	15.851564	2.460869	
8.947695	29.880719	12.842557	6.540617	
4.268147	12.923055	17.125011	1.786373	
5.482150	7.532734	16.423648	2.226664	
5.915525	2.614104	16.735482	3.120202	
0.055568	0.949775	22.000000	0.024246	
0.829409	6.383536	20.923729	0.362151	
6.252638	10.237787	15.836772	4.938481	
13.143086	10.269309	8.977605	24.324971	
4.566284	10.139151	16.505753	2.259375	
5.886288	6.448574	15.391044	2.892185	
22.105083	9.927035	0.000000	36.035655	
4.380326	12.788973	17.002303	1.776185	
19.838925	5.578386	0.000000	5.369541	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
4.688426	10.746564	18.491422	1.108138	
5.558022	22.250070	18.290767	1.724821	
6.075557	25.744551	18.223186	2.136241	
13.759003	8.748441	9.997340	22.484518	
16.701946	4.691806	6.188768	33.453295	
6.328621	6.072435	16.916928	3.339306	
3.405611	2.999979	18.981270	1.154741	
2.870282	3.498584	19.591797	1.058899	
2.346412	4.377827	19.677957	1.039842	
7.320621	4.561378	15.936239	5.697343	
3.791280	4.305416	19.168326	2.000923	
3.481077	3.492202	18.728037	4.354756	
6.048222	12.147630	16.023511	4.788766	
5.780624	13.086943	16.161767	3.775238	
5.566242	2.100024	16.861121	3.958456	
6.731700	2.742805	15.938579	7.310907	
0.239332	4.370119	20.000000	0.039153	
23.595367	3.191430	0.000002	50.492274	
25.114498	1.329153	0.000028	11.337413	
4.760793	2.399252	17.653169	0.897739	
4.437883	4.352642	17.586824	1.103926	
11.662902	3.850217	11.716137	12.866412	
10.442844	3.506054	13.955160	10.073181	
3.907796	3.259085	18.696356	0.670881	
1.194417	5.213587	19.977369	0.187788	
3.533685	3.597179	20.331482	0.658693	
8.557734	4.202897	17.816923	3.797952	
4.154008	4.127257	19.709414	1.257002	
3.135650	2.667774	20.971042	0.936376	
3.697350	5.024937	22.465619	0.683494	
3.690058	3.694953	20.599706	0.269393	
4.353229	3.238975	17.726519	0.588537	
8.000025	8.474808	17.107395	2.442187	
6.366178	11.182808	19.211542	1.626026	
4.027239	7.883964	19.618955	0.565911	
0.969286	10.173737	20.978367	0.119127	
5.289433	6.500288	17.873833	1.683582	
2.168044	5.074221	19.640524	0.445800	
5.294425	6.571138	17.622954	2.269692	
23.366337	5.741471	0.000011	39.338151	
2.804236	4.510097	18.872853	0.848675	
2.438752	4.102554	18.753750	0.846522	
3.640169	5.348883	18.236107	1.450821	
4.949774	7.468048	17.021102	2.660175	
5.754706	7.273490	15.996711	4.492488	
3.027639	6.311644	18.662027	1.199273	
6.496274	7.016117	16.135234	4.186058	
9.325758	8.035890	12.917518	8.818538	
21.582793	6.256219	0.000004	38.831283	
6.249096	7.601026	14.304303	4.949412	
6.974048	9.975501	13.879399	5.733657	
5.843327	17.390969	15.002754	3.767327	
4.732993	22.206186	16.004311	2.613629	
1.731229	10.207386	18.762334	0.289131	
7.576392	6.070343	15.717780	2.083438	
6.432345	18.259482	15.039432	3.537532	
6.941240	29.994218	14.462031	4.869733	
1.849149	16.883570	18.659111	0.436161	
2.537118	6.444050	18.522377	0.841428	
5.182669	6.720966	16.541805	2.748963	
5.531383	5.693356	16.224065	3.314171	
1.942300	1.007269	19.000000	0.144360	
0.088809	5.090400	20.999991	0.224533	
17.496462	6.643356	4.743170	62.832995	
10.934725	11.439996	11.128439	15.665243	
4.477425	14.315895	16.870501	1.968955	
3.755850	8.795830	17.462231	0.881069	
2.075307	7.989935	19.449874	0.876815	
9.358216	15.899610	12.390178	7.486936	
4.665878	19.783816	17.254227	1.299382	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
NaN	NaN	NaN	NaN	
4.774680	19.485941	19.170499	0.817300	
6.827349	18.664823	17.128996	3.064934	
5.263219	12.035605	17.395323	3.000317	
5.063726	13.678418	17.655951	2.049830	
6.777067	8.762795	16.084872	3.874188	
4.954451	4.721325	17.447964	2.536574	
4.934764	4.503424	17.665449	3.993694	
4.612955	3.422855	18.032093	6.296568	
6.774447	3.117661	15.901802	2.115083	
4.298123	4.577941	18.386497	2.476663	
13.178503	5.212905	10.070467	25.931847	
5.982845	2.587005	16.430454	4.255338	
4.361410	3.650979	18.440216	1.932174	
8.782613	6.679322	14.194352	7.112440	
2.585737	4.183107	19.541467	1.126976	
0.371660	2.814197	21.000000	0.051783	
4.507874	2.777601	18.642212	2.220937	
0.937534	2.958698	19.998005	0.087917	
3.342583	2.031024	18.862256	0.883472	
9.443056	2.474445	14.129340	8.838689	
6.354826	4.597470	17.418164	3.243966	
0.412989	3.918787	20.000000	0.032974	
24.071403	2.891782	0.000033	85.982811	
24.962238	2.480789	0.000040	79.170637	
4.779375	2.127551	19.000000	0.148017	
2.926052	4.312031	19.983828	0.233035	
5.100759	6.390375	19.748740	0.513505	
10.255902	6.448797	17.506720	0.807821	
10.795179	4.662543	18.409381	0.759182	
7.888730	3.957574	18.500323	0.641220	
7.316939	6.195444	17.525949	0.995831	
4.221258	8.851331	18.912110	0.536025	
5.976085	11.794740	17.812372	0.811653	
5.048775	12.207770	18.868328	0.523489	
0.740314	7.974225	19.000000	0.032575	
1.770208	6.585077	19.905740	0.263347	
2.850613	6.024199	19.563818	1.012653	
4.940059	6.624904	18.218930	1.978507	
3.784796	7.090901	18.555399	1.074137	
3.204758	5.930431	18.784741	0.738926	
4.361092	5.481738	17.700027	1.563188	
6.639301	5.549748	16.212201	3.253124	
7.371277	6.193396	15.209184	4.707805	
8.765138	5.375199	13.044922	11.481405	
2.487954	3.868622	18.915374	1.312716	
0.135982	4.583134	20.000000	0.017239	
2.302094	3.426977	18.734262	0.369041	
5.445246	4.045436	16.200113	3.634068	
0.239425	6.051307	19.000000	0.027219	
3.915398	9.481440	17.046173	1.645949	
2.190859	9.058793	17.805922	0.385621	
4.832717	6.633217	15.788584	0.386452	
2.691786	6.265396	18.665563	0.642582	
1.811391	1.177503	17.000021	0.000092	
